1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20
0 2 0 70 24 0 55 0 45 0 31 73 0 0 0 0 0 0 0 24
99 0 0 9 0 0 14 0 86 11 4 0 0 0 46 1 0 57 3 89
70 85 30 0 51 80 15 0 85 0 64 69 0 5 0 37 0 0 87 8
22 95 48 83 50 0 0 0 61 0 17 14 0 36 2 13 0 0 3 10
3 81 91 1 60 40 0 0 78 0 14 0 0 0 0 62 0 0 0 42
6 66 20 29 14 40 49 0 68 97 73 6 0 5 4 0 48 83 76 34
95 31 31 4 71 66 53 53 23 61 85 0 22 0 0 63 0 22 35 20
16 0 0 63 62 0 13 0 58 2 33 0 0 0 0 36 0 0 0 69
29 6 81 0 0 59 58 49 13 2 96 11 48 93 0 23 0 0 70 52
85 58 70 88 0 0 31 0 78 0 0 42 0 55 36 88 0 0 37 75
61 38 54 25 98 55 88 0 8 44 6 82 75 67 0 96 0 0 5 92
88 51 22 70 77 44 9 0 51 0 87 84 0 51 0 97 0 16 70 9
5 4 40 0 6 0 59 0 10 16 98 88 0 0 0 55 0 62 40 69
10 64 45 21 37 12 40 0 0 0 81 91 0 17 66 15 0 0 0 7
59 41 10 13 44 5 23 0 20 90 57 35 0 96 0 73 0 0 0 1
52 47 90 34 44 89 0 0 43 96 48 41 40 84 0 95 0 0 41 54
72 55 16 0 64 17 52 0 27 0 70 95 0 72 0 87 0 0 0 87
34 0 93 0 62 68 99 0 17 0 95 0 0 0 0 39 0 0 66 10
49 20 98 61 16 32 85 88 84 34 64 0 0 0 0 61 0 0 92 90
23 64 40 0 0 48 0 0 62 1 37 78 0 34 0 35 0 72 0 98
68 27 24 0 17 0 94 0 40 0 71 0 0 0 0 40 0 97 0 29
55 92 50 0 58 97 0 0 89 13 2 96 0 60 38 44 2 50 0 19
62 87 50 0 0 0 77 0 25 88 3 78 0 48 0 41 0 99 33 78
5 76 53 0 53 28 0 0 44 0 82 94 0 88 54 22 0 0 0 0
98 92 33 97 99 0 58 0 75 18 22 19 30 47 0 64 89 14 40 13
13 50 0 0 0 0 83 0 51 3 97 16 0 76 0 0 0 0 0 52
53 0 57 94 75 55 79 0 10 0 72 17 0 0 0 31 0 0 81 19
0 36 0 0 78 0 11 0 11 0 95 83 0 74 0 68 0 0 76 60
20 80 96 9 84 82 36 8 95 0 83 75 0 51 25 0 0 0 65 0
64 95 27 0 95 0 83 0 45 0 88 28 0 59 0 0 0 0 99 21
98 46 1 71 17 0 0 0 14 0 0 88 44 60 0 93 0 33 0 15
12 96 17 11 25 71 0 0 32 74 91 77 0 38 0 12 0 0 99 17
97 51 0 90 72 0 1 0 47 0 31 10 6 27 0 19 0 0 0 88
59 64 31 92 18 48 89 0 52 0 76 0 91 0 0 0 0 0 0 44
22 0 71 92 11 3 9 2 12 12 28 0 0 0 0 4 0 68 0 88
79 18 54 0 77 55 0 0 0 58 44 50 0 66 0 7 0 0 86 53
55 56 20 0 2 0 51 0 52 30 37 0 75 0 0 6 0 11 0 13
61 67 53 20 13 99 47 17 16 80 30 31 0 1 0 71 21 0 16 28
87 0 32 63 77 44 59 0 25 66 55 95 0 5 0 13 0 84 0 13
76 98 0 0 90 0 67 0 7 0 41 93 0 10 29 0 0 0 2 0
25 39 50 47 40 32 37 0 26 73 39 19 0 77 0 8 0 0 26 6
28 2 20 70 73 21 24 0 39 0 0 0 0 0 0 20 0 0 87 0
59 87 0 89 8 92 78 0 3 95 17 0 0 0 0 59 0 0 4 76
3 52 35 39 30 61 25 0 67 88 47 4 6 92 11 47 0 66 16 26
24 84 92 0 71 75 0 0 9 66 64 91 0 72 0 0 33 7 0 94
73 33 70 44 0 88 0 0 62 0 3 23 0 24 0 55 0 0 76 13
88 21 89 89 84 0 6 0 25 0 86 0 0 0 0 96 0 15 62 62
8 91 79 82 23 96 32 0 71 0 72 23 44 54 28 27 0 0 39 0
42 7 91 1 70 11 68 0 46 10 0 81 0 16 0 86 0 0 0 13
76 88 85 0 39 0 0 0 39 0 33 47 0 98 0 47 0 61 0 9
20 6 75 0 0 54 0 0 78 12 40 0 0 0 0 37 0 0 4 11
15 28 79 86 67 37 19 0 97 0 40 90 43 51 0 32 0 47 0 18
29 99 45 0 71 36 0 0 28 0 56 0 31 0 0 70 0 0 90 47
26 0 67 0 98 94 0 0 91 0 76 0 0 0 0 58 0 0 0 67
35 37 0 0 91 98 3 0 92 0 45 69 0 14 0 12 0 0 0 83
55 95 51 69 38 54 0 0 27 0 86 17 91 2 75 62 0 0 14 69
71 12 83 0 7 0 50 0 22 0 55 80 0 0 0 92 0 51 15 83
32 27 23 0 49 71 0 0 74 25 56 0 27 0 0 12 65 21 35 65
9 83 45 96 30 33 50 0 14 0 55 0 0 0 64 88 0 28 77 74
56 49 0 0 11 52 34 0 25 80 92 28 28 94 20 29 0 0 58 57
12 91 3 0 97 43 0 0 71 79 82 0 0 0 0 87 0 0 10 53
81 44 66 26 63 0 74 0 25 0 97 72 0 12 0 4 0 0 0 17
14 73 38 0 1 9 13 0 12 59 50 2 93 82 0 64 0 0 0 18
45 36 23 27 0 1 0 0 90 6 43 0 0 0 0 65 0 40 64 46
0 31 3 0 51 20 0 0 75 3 12 0 0 0 92 97 0 86 59 1
0 52 0 20 99 5 32 0 55 69 36 8 0 35 0 16 0 0 22 79
36 75 15 34 76 0 0 0 1 11 57 0 0 0 65 33 0 79 1 74
77 95 27 48 31 56 76 0 84 55 42 88 59 75 0 34 0 25 18 87
28 0 67 10 5 0 74 0 29 39 32 0 0 23 0 57 0 0 0 39
4 30 23 0 93 84 0 0 31 82 0 78 0 43 0 9 0 0 0 39
94 84 7 99 81 43 81 0 65 1 75 87 50 24 0 48 0 54 6 37
43 28 0 0 0 28 0 0 31 54 45 35 77 42 0 29 0 0 0 30
57 69 36 0 9 0 0 0 13 98 90 38 60 11 0 75 10 78 93 67
61 24 51 91 56 0 82 0 86 31 37 0 86 0 0 20 0 0 48 41
54 98 71 0 93 83 0 0 0 0 71 63 0 19 73 3 0 71 26 21
22 60 29 0 0 5 17 0 23 12 2 0 73 0 95 98 0 0 2 46
59 93 20 0 68 85 0 0 43 0 53 41 0 75 23 11 0 0 0 9
44 76 87 0 65 0 36 0 14 42 85 42 0 42 99 49 0 0 0 62
47 28 79 49 79 60 29 44 66 44 47 82 15 59 50 63 0 1 15 77
30 0 88 38 97 24 97 0 26 0 0 0 0 0 0 0 0 26 35 0
3 57 32 0 51 77 68 0 68 0 26 51 0 70 58 97 0 67 0 16
57 13 83 0 47 60 0 0 5 0 68 0 0 0 0 4 0 0 0 39
53 88 94 81 70 13 0 0 71 55 25 0 0 0 0 56 0 0 65 6
96 29 85 39 4 82 39 0 22 0 96 0 30 0 0 94 0 0 88 70
86 78 36 36 82 37 19 75 11 7 34 0 0 0 0 32 0 0 0 63
34 99 15 0 0 15 91 0 97 86 79 40 0 51 0 37 0 0 0 90
56 2 66 0 25 59 0 0 27 0 66 67 0 94 0 43 0 95 62 82
25 95 74 0 96 16 0 0 91 0 47 45 20 46 0 0 0 45 27 0
62 80 54 0 30 81 60 0 52 0 15 42 45 62 0 5 0 0 0 97
44 72 2 55 52 37 0 0 10 23 39 0 82 0 0 14 0 0 6 60
7 93 44 40 0 24 0 0 0 99 19 47 0 77 0 0 0 0 39 75
52 30 35 50 43 80 90 0 71 47 91 0 91 59 66 44 51 63 22 48
35 41 45 49 0 41 33 0 7 0 39 0 71 0 0 70 0 49 6 88
48 5 84 42 0 66 76 77 97 0 0 98 0 19 0 54 0 0 0 22
84 97 79 17 57 0 0 0 32 94 46 66 0 97 0 0 0 0 0 81
31 0 32 0 6 54 0 0 89 30 87 0 46 0 0 89 0 0 47 59
59 20 24 1 0 83 0 63 16 0 74 0 0 0 0 97 0 10 36 72
20 66 25 96 19 68 12 0 20 0 10 36 99 72 94 5 0 4 0 0
93 96 51 88 53 75 85 0 38 0 29 0 0 0 0 61 0 0 0 81
37 91 0 9 81 31 0 0 92 0 89 0 58 8 0 2 0 75 0 38
22 0 5 18 58 0 63 0 35 0 10 0 0 33 0 59 0 55 0 62
30 0 0 67 10 0 0 0 0 86 0 0 0 76 0 4 0 97 0 7
49 75 16 77 84 30 93 0 99 46 48 84 0 54 0 41 0 0 11 33
81 0 63 59 85 54 98 0 51 0 54 0 99 0 95 34 0 85 53 73
50 76 43 0 0 0 24 0 0 59 68 77 0 24 0 87 0 75 0 12
0 24 59 0 72 80 14 0 34 0 22 44 17 1 0 14 0 0 0 87
91 42 15 0 94 0 0 0 61 96 3 50 0 56 0 36 0 40 0 39
31 47 73 0 0 56 25 66 36 0 76 0 0 54 0 10 0 58 69 36
77 97 10 77 51 3 20 0 66 32 84 2 90 76 12 74 0 0 75 75
17 0 93 0 0 0 0 0 50 71 0 0 0 0 0 52 0 18 0 72
19 9 42 93 0 2 59 0 70 98 75 0 0 0 0 67 0 0 0 84
75 54 50 0 21 63 54 0 63 0 13 0 0 82 10 80 0 0 0 40
84 0 7 0 92 69 77 0 27 0 22 0 0 0 0 40 0 75 80 28
96 95 69 91 0 53 60 0 73 0 10 59 71 54 0 29 0 88 50 8
74 0 98 41 37 86 80 0 8 0 0 0 0 0 0 47 0 0 42 85
87 0 0 5 24 87 0 0 30 74 34 0 0 0 0 70 0 0 0 69
71 0 0 8 27 0 0 0 68 0 42 0 5 0 0 40 0 65 0 27
73 97 0 76 0 88 21 0 55 47 12 50 0 87 0 5 0 0 96 42
61 85 20 25 5 50 75 0 34 0 25 0 42 93 0 85 0 52 99 61
7 24 93 0 25 0 60 0 39 23 9 0 67 0 0 18 0 78 39 75
57 69 95 41 55 11 57 0 98 73 0 79 3 5 0 33 0 92 6 60
88 0 69 33 0 26 17 0 11 28 0 72 0 0 0 60 0 14 0 1
15 18 63 13 36 10 82 0 76 0 94 0 86 0 0 9 0 0 11 13
66 0 19 40 0 33 76 70 12 15 67 0 0 0 24 44 0 0 0 3
78 50 94 47 62 43 31 0 59 0 6 10 10 2 0 36 0 29 93 97
68 0 75 0 20 42 13 0 54 0 0 0 0 0 0 0 0 83 0 74
99 19 0 38 5 0 0 0 45 76 80 39 0 47 0 23 0 0 91 2
36 46 38 96 58 0 0 0 10 0 51 0 0 0 0 64 0 0 0 92
74 0 0 76 60 43 94 0 27 47 18 0 0 0 0 66 0 93 21 45
30 11 71 0 32 0 72 0 67 36 34 0 0 0 0 94 0 0 0 29
94 57 97 86 32 68 72 0 3 55 0 0 0 0 0 36 0 10 0 49
23 9 6 0 50 0 0 13 94 0 44 0 0 70 0 0 0 76 0 77
73 93 20 0 85 0 44 0 30 0 18 33 0 21 0 78 0 9 65 85
60 54 53 55 0 0 16 0 31 93 47 60 67 45 0 69 0 82 0 59
58 53 43 5 29 51 85 0 27 0 59 0 22 0 0 22 0 0 0 82
78 23 63 0 90 0 0 0 37 0 29 0 0 0 0 78 0 0 51 0
5 0 69 47 89 76 45 0 53 0 2 0 0 0 0 45 0 88 36 47
78 94 2 0 76 0 65 0 66 0 53 1 20 79 0 11 0 0 90 67
47 40 52 40 81 42 54 0 73 0 62 67 0 35 0 51 0 0 75 78
32 2 47 51 54 37 0 0 66 0 47 0 81 0 0 84 0 60 39 72
71 51 17 68 29 0 16 0 67 95 1 25 0 92 0 58 0 0 0 47
87 74 79 50 67 72 59 0 25 74 92 0 79 31 0 29 0 81 50 31
33 31 47 0 60 74 0 28 35 0 36 0 85 0 0 37 0 0 0 81
65 23 96 0 65 69 0 0 93 0 86 0 0 0 41 17 0 0 65 49
0 12 0 17 26 0 97 0 48 63 66 47 0 0 1 60 0 34 0 49
45 74 21 12 87 65 77 0 71 0 84 0 0 0 0 86 0 27 74 95
21 33 6 15 48 9 0 0 3 79 74 0 83 52 0 64 0 0 0 2
0 0 47 0 5 4 0 0 85 6 27 0 10 0 0 37 0 0 0 94
10 23 37 0 5 12 0 89 40 0 60 0 20 0 0 15 0 0 0 97
29 17 85 33 76 13 42 0 93 0 52 0 0 0 0 50 0 55 43 89
54 70 40 0 72 7 0 0 48 29 4 27 0 88 0 67 0 26 0 18
