1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50
-714 714 -198 -1 186 0 -348 -516 440 166 344 308 0 -348 -1 -1 -1 0 140 -462 -1 496 -1 496 0 -440 147 -1 -1 0 -1 -1 -282 -1 200 -1 -1 -1 -1 -1 -1 -1 -1 126 -1 -1 -1 -1 -1 -1
-721 721 -200 -282 188 0 -352 -522 445 168 348 312 -1 -352 74 426 -462 -1 142 -469 -180 -1 -540 -1 0 -448 -1 -1 384 -1 165 -1 -1 -170 -1 -96 245 -1 -1 18 -1 -1 216 -1 -1 -1 -1 -1 -1 -1
-728 728 -1 -285 190 0 -356 -528 450 170 352 316 0 -1 75 432 -469 0 144 -476 -1 504 -549 504 -1 -456 -1 260 -1 0 -1 -1 -1 -1 208 -99 252 -1 78 19 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-735 735 -202 -288 192 0 -360 -534 455 172 356 320 0 -356 -1 438 -1 -1 146 -483 -183 -1 -1 512 0 -1 150 -1 -1 0 -1 -1 -1 -175 -1 -1 -1 -189 -1 20 -1 -105 -1 -1 -1 -1 -1 -1 -1 -1
-742 -1 -204 -291 194 0 -364 -540 460 174 360 -1 -1 -360 76 444 -1 0 148 -490 -186 512 -558 -1 0 -1 153 -1 392 0 -1 -288 -288 -1 -1 -1 -1 -1 -1 21 -1 -112 225 -1 -1 -1 -1 -1 -1 -1
-749 742 -206 -294 196 0 -1 -546 -1 -1 364 -1 0 -364 -1 450 -476 0 150 -497 -1 520 -1 520 -1 -464 -1 265 400 -1 170 -1 -1 -180 -1 -1 -1 -1 81 -1 -1 -119 -1 -1 -1 -1 -1 -1 30 -1
-756 749 -208 -297 198 0 -368 -552 -1 -1 368 324 0 -1 77 456 -1 -1 152 -504 -189 528 -567 528 -1 -1 156 270 -1 -1 175 -296 -1 -185 216 -1 -1 -1 84 -1 -1 -126 -1 133 -1 -1 -1 -1 -1 -1
-763 756 -210 -300 200 0 -372 -558 465 176 372 328 0 -1 78 462 -1 -1 154 -1 -192 -1 -576 -1 -1 -472 159 -1 408 -1 180 -1 -1 -1 -1 -1 259 -1 87 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-770 763 -212 -303 202 0 -376 -564 -1 178 376 332 0 -1 79 -1 -1 -1 -1 -511 -195 -1 -1 536 -1 -480 162 275 -1 -1 -1 -304 -1 -1 224 -102 -1 -1 90 -1 -1 -133 -1 140 -1 -1 -1 -1 -1 -1
-777 770 -214 -306 -1 -1 -380 -1 -1 180 380 336 0 -1 -1 468 -1 0 -1 -518 -1 -1 -585 544 0 -488 165 -1 -1 -1 185 -1 -1 -190 232 -1 266 -198 -1 -1 -1 -140 -1 -1 -1 -1 -1 -1 -1 -1
-784 777 -216 -1 204 0 -384 -570 470 182 384 -1 0 -368 80 474 -483 0 156 -525 -198 536 -594 -1 -1 -496 168 280 -1 0 190 -1 -294 -1 -1 -1 -1 -1 93 -1 -1 -1 234 -1 -1 -1 7 -1 -1 -1
-791 784 -218 -309 206 0 -388 -576 -1 184 388 340 0 -1 81 -1 -490 0 158 -532 -201 -1 -603 552 0 -1 -1 285 416 0 -1 -312 -1 -1 -1 -1 -1 -207 -1 22 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-798 791 -220 -312 208 0 -392 -1 475 186 392 344 0 -1 82 480 -497 -1 -1 -539 -204 -1 -612 560 -1 -1 -1 290 424 0 195 -1 -300 -1 240 -1 -1 -1 -1 -1 -1 -1 -1 147 -1 -1 -1 -1 -1 -1
-805 798 -222 -315 210 0 -396 -582 -1 -1 396 348 0 -1 83 486 -1 -1 160 -546 -207 544 -621 -1 0 -1 -1 295 432 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 54 8 -1 -1 -1
-812 805 -224 -318 212 0 -400 -588 480 188 400 352 0 -372 -1 492 -504 -1 162 -553 -1 552 -630 -1 0 -1 -1 -1 -1 0 -1 -1 -306 -1 248 -1 -1 -216 -1 23 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-819 812 -226 -321 214 -1 -404 -594 485 190 -1 356 0 -376 -1 498 -511 0 164 -560 -1 -1 -639 -1 0 -504 171 -1 -1 -1 -1 -320 -312 -1 256 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-826 819 -228 -324 216 -1 -408 -600 490 -1 -1 -1 0 -1 84 -1 -518 -1 166 -567 -210 560 -648 568 0 -1 174 300 -1 -1 200 -328 -318 -195 -1 -1 -1 -1 96 -1 60 -1 -1 154 -1 -1 9 -1 -1 -1
-833 826 -230 -1 218 0 -412 -606 495 192 404 360 0 -1 85 -1 -525 -1 -1 -1 -1 -1 -1 -1 0 -1 -1 305 440 -1 205 -1 -1 -1 264 -105 -1 -225 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-840 833 -232 -1 220 0 -416 -612 -1 -1 408 364 0 -1 86 -1 -1 0 168 -574 -213 568 -657 576 0 -512 -1 -1 -1 -1 -1 -336 -1 -200 272 -1 -1 -234 -1 24 -1 -1 -1 -1 -1 -1 -1 15 -1 -1
-847 840 -1 -327 222 0 -420 -618 500 194 412 368 0 -380 87 -1 -532 0 170 -1 -216 576 -1 -1 0 -520 -1 -1 448 0 -1 -1 -1 -1 280 -1 273 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-854 847 -234 -330 224 0 -424 -1 505 196 416 -1 -1 -384 88 504 -539 -1 -1 -1 -219 -1 -1 584 0 -1 177 -1 456 0 -1 -1 -1 -205 -1 -108 -1 -1 -1 -1 -1 -147 243 -1 -1 -1 -1 -1 -1 -1
-861 854 -236 -333 226 0 -428 -624 510 198 420 372 0 -1 89 -1 -546 0 172 -1 -1 -1 -666 592 -1 -1 -1 310 464 -1 210 -1 -324 -210 288 -1 280 -1 -1 -1 -1 -154 -1 -1 -1 -1 10 -1 -1 -1
-868 861 -238 -336 228 0 -432 -630 515 200 424 376 0 -388 90 510 -553 0 -1 -1 -1 584 -675 -1 0 -1 180 -1 -1 0 -1 -344 -1 -1 296 -1 -1 -1 -1 -1 -1 -161 -1 -1 -1 -1 -1 -1 -1 -1
-875 868 -240 -339 230 0 -436 -636 520 202 428 -1 -1 -392 91 -1 -560 -1 174 -581 -1 592 -1 600 0 -1 183 -1 -1 0 215 -1 -1 -1 -1 -111 -1 -1 99 -1 -1 -1 252 -1 -1 -1 -1 -1 -1 -1
-882 875 -242 -342 232 0 -440 -642 525 204 432 380 0 -396 92 516 -567 -1 -1 -588 -1 600 -684 608 -1 -1 186 -1 -1 -1 -1 -1 -1 -1 -1 -114 287 -1 102 -1 -1 -1 -1 161 -1 -1 -1 -1 -1 -1
-889 882 -244 -345 234 0 -444 -648 530 206 436 384 0 -1 93 -1 -574 0 176 -595 -222 608 -693 616 0 -1 189 315 472 -1 220 -1 -1 -1 304 -1 294 -1 -1 25 -1 -1 -1 -1 -1 -1 -1 18 -1 -1
-896 889 -246 -348 236 0 -448 -654 535 208 440 388 -1 -400 94 -1 -581 0 178 -1 -1 616 -702 -1 -1 -1 -1 -1 -1 -1 -1 -352 -330 -215 312 -1 -1 -1 -1 26 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-903 896 -248 -351 238 0 -452 -1 540 210 444 392 0 -404 95 -1 -588 0 180 -1 -1 -1 -711 624 0 -528 -1 -1 -1 -1 225 -1 -336 -1 -1 -1 301 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-910 903 -250 -354 -1 0 -456 -660 545 212 448 396 0 -408 -1 522 -595 -1 182 -1 -1 -1 -1 632 0 -1 -1 -1 -1 -1 -1 -1 -342 -1 -1 -1 -1 -1 -1 -1 63 -1 -1 -1 -1 60 -1 -1 -1 -1
-917 910 -252 -357 240 0 -460 -666 550 214 452 -1 0 -1 96 528 -1 0 -1 -602 -1 -1 -720 640 -1 -536 -1 -1 480 0 230 -360 -348 -220 -1 -1 308 -1 105 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-924 917 -254 -360 242 0 -464 -672 555 216 456 400 0 -412 97 534 -602 0 184 -1 -225 624 -729 -1 0 -544 -1 -1 488 -1 235 -1 -1 -1 -1 -1 -1 -243 -1 -1 66 -1 -1 168 -1 -1 -1 -1 -1 -1
-931 924 -256 -363 244 0 -468 -1 560 218 460 -1 0 -416 98 540 -609 0 186 -609 -1 632 -1 648 0 -1 192 320 496 -1 -1 -1 -354 -225 320 -117 -1 -252 108 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-938 931 -1 -366 246 0 -472 -678 565 220 -1 404 0 -420 99 546 -616 0 -1 -616 -228 640 -1 -1 -1 -552 -1 325 504 0 240 -1 -1 -1 -1 -120 -1 -261 -1 -1 -1 -168 -1 -1 -1 -1 -1 -1 -1 -1
-945 938 -258 -369 248 0 -476 -684 570 -1 -1 408 0 -424 100 552 -623 -1 188 -623 -1 648 -1 -1 -1 -560 -1 330 -1 0 -1 -368 -1 -1 328 -1 315 -270 -1 -1 -1 -1 261 -1 -1 -1 -1 -1 -1 -1
-952 945 -260 -372 250 -1 -480 -690 575 222 464 412 -1 -1 101 558 -1 0 190 -630 -231 656 -738 656 0 -1 195 335 512 -1 -1 -376 -1 -230 -1 -123 -1 -279 -1 27 69 -1 270 -1 -1 -1 -1 21 -1 -1
-959 952 -262 -375 252 0 -484 -696 -1 224 468 416 0 -428 102 -1 -1 0 -1 -1 -234 664 -1 664 -1 -1 -1 340 520 -1 -1 -1 -360 -235 -1 -1 -1 -1 111 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-966 959 -264 -378 254 -1 -488 -702 -1 226 -1 420 0 -432 103 -1 -630 0 -1 -637 -237 672 -747 672 -1 -568 198 -1 528 -1 -1 -1 -1 -240 -1 -1 -1 -1 -1 -1 -1 -1 279 -1 -1 -1 11 -1 -1 -1
-973 966 -266 -381 256 0 -492 -708 580 228 472 424 0 -1 -1 564 -637 0 -1 -1 -240 -1 -756 -1 0 -1 201 345 536 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 12 -1 -1 -1
-980 973 -268 -384 258 0 -496 -714 585 230 476 428 0 -436 104 -1 -644 0 192 -644 -243 -1 -765 680 -1 -1 -1 -1 544 -1 -1 -1 -1 -245 -1 -126 -1 -1 -1 -1 -1 -1 -1 -1 -1 66 -1 -1 -1 -1
-987 980 -270 -387 260 0 -500 -720 -1 232 -1 432 -1 -1 105 570 -651 0 194 -651 -246 -1 -1 688 -1 -576 204 -1 -1 -1 -1 -384 -366 -1 336 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 13 -1 -1 -1
-994 987 -272 -390 262 0 -504 -726 590 234 -1 436 0 -440 106 576 -658 0 -1 -658 -249 -1 -774 -1 0 -1 207 -1 -1 -1 245 -392 -372 -1 -1 -129 322 -1 -1 28 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-1001 994 -274 -393 264 0 -508 -732 595 236 480 440 -1 -1 -1 582 -1 0 196 -665 -1 680 -1 696 0 -1 -1 -1 552 0 -1 -1 -1 -250 -1 -132 -1 -1 114 -1 72 -1 -1 -1 -1 -1 -1 -1 -1 -1
-1008 1001 -276 -396 266 0 -512 -738 600 -1 484 444 0 -1 -1 -1 -1 0 198 -672 -1 688 -783 704 -1 -584 -1 350 -1 -1 250 -1 -1 -255 -1 -135 -1 -1 -1 29 -1 -1 288 175 -1 -1 -1 -1 -1 -1
-1015 1008 -278 -399 268 0 -516 -744 605 238 488 448 0 -444 107 588 -1 0 200 -1 -252 696 -1 712 0 -1 -1 -1 -1 0 -1 -1 -1 -260 344 -1 -1 -1 -1 -1 -1 -1 297 182 -1 -1 -1 -1 -1 -1
-1022 1015 -280 -402 270 0 -520 -750 -1 240 492 452 0 -448 -1 -1 -1 -1 202 -1 -255 704 -1 720 0 -592 -1 -1 -1 -1 255 -1 -378 -1 -1 -1 -1 -1 -1 -1 -1 -175 -1 -1 -1 -1 14 -1 -1 -1
-1029 1022 -282 -405 272 0 -1 -756 610 242 -1 456 -1 -452 108 -1 -1 -1 204 -679 -258 712 -1 -1 -1 -1 -1 355 -1 -1 260 -1 -1 -1 352 -1 -1 -288 -1 30 75 -182 -1 -1 -1 -1 -1 -1 -1 -1
-1036 1029 -284 -408 274 0 -524 -762 615 244 496 460 -1 -456 109 594 -665 0 206 -686 -261 -1 -1 -1 0 -600 -1 360 -1 -1 -1 -1 -1 -1 -1 -138 -1 -1 117 -1 78 -1 -1 -1 -1 72 -1 -1 -1 -1
-1043 1036 -286 -411 276 0 -528 -768 620 246 500 464 0 -1 -1 600 -1 -1 208 -1 -1 -1 -792 -1 -1 -1 210 365 560 -1 265 -400 -384 -1 -1 -141 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-1050 1043 -288 -414 278 0 -532 -774 625 248 504 -1 0 -460 110 606 -1 -1 -1 -1 -1 720 -801 -1 -1 -1 213 -1 568 0 -1 -1 -390 -1 -1 -1 -1 -297 120 31 81 -1 -1 -1 -144 -1 -1 -1 -1 -1
-1057 1050 -1 -1 280 0 -536 -780 630 -1 508 468 0 -1 -1 612 -1 0 210 -693 -1 728 -1 728 -1 -608 -1 370 576 0 -1 -1 -1 -1 -1 -1 -1 -1 123 32 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-1064 1057 -290 -417 282 0 -540 -786 635 -1 512 472 0 -464 111 618 -672 0 212 -1 -264 -1 -810 736 -1 -616 -1 375 -1 0 270 -408 -396 -1 360 -1 -1 -306 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 36 -1
-1071 1064 -292 -420 -1 0 -544 -792 640 250 516 -1 0 -1 112 624 -679 0 214 -700 -267 736 -1 -1 0 -1 216 -1 -1 0 -1 -416 -1 -1 368 -1 329 -1 -1 -1 -1 -189 -1 189 -1 78 -1 -1 -1 -1
-1078 1071 -294 -423 284 0 -548 -798 645 252 -1 476 0 -468 113 630 -686 -1 216 -707 -270 -1 -819 744 -1 -1 -1 -1 584 0 -1 -424 -402 -1 376 -144 -1 -1 -1 33 -1 -196 -1 -1 -1 -1 -1 -1 -1 -1
-1085 1078 -296 -426 -1 0 -552 -804 650 254 -1 480 0 -472 -1 636 -1 -1 -1 -714 -273 -1 -828 -1 -1 -624 219 -1 -1 0 -1 -1 -408 -1 384 -1 -1 -1 126 -1 84 -1 -1 -1 -1 -1 -1 -1 -1 -1
-1092 1085 -298 -429 286 0 -556 -810 655 256 520 484 -1 -476 114 642 -1 0 218 -721 -1 744 -1 -1 0 -632 -1 -1 592 -1 -1 -1 -1 -265 -1 -147 -1 -1 -1 34 -1 -1 -1 196 -1 -1 -1 -1 -1 -1
-1099 1092 -1 -432 288 0 -560 -816 660 258 524 -1 -1 -480 -1 648 -693 0 220 -728 -276 -1 -837 -1 -1 -640 222 -1 600 -1 275 -432 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-1106 1099 -300 -1 290 0 -564 -1 665 260 528 488 0 -484 115 654 -700 -1 222 -1 -279 752 -1 -1 0 -648 225 380 608 -1 -1 -440 -414 -270 392 -150 -1 -315 -1 -1 -1 -1 -1 203 -1 -1 -1 -1 -1 -1
-1113 1106 -302 -435 292 0 -568 -822 670 262 532 492 -1 -488 116 -1 -707 0 224 -735 -282 -1 -846 752 -1 -656 -1 -1 -1 -1 -1 -1 -1 -275 -1 -1 -1 -1 -1 35 -1 -1 306 -1 -1 84 15 -1 -1 -1
-1120 1113 -304 -438 294 0 -572 -828 675 -1 536 496 0 -492 117 660 -714 -1 -1 -742 -1 760 -855 -1 -1 -1 -1 385 616 -1 -1 -1 -1 -1 -1 -1 -1 -1 129 -1 -1 -1 -1 -1 -1 -1 16 -1 -1 -1
-1127 1120 -306 -441 296 0 -576 -834 -1 264 540 500 0 -496 -1 666 -721 0 -1 -749 -285 -1 -864 760 -1 -664 -1 390 -1 0 280 -1 -1 -280 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-1134 1127 -308 -444 298 0 -1 -840 680 266 -1 504 0 -500 118 -1 -728 0 226 -756 -1 -1 -873 -1 -1 -1 228 -1 -1 -1 -1 -1 -1 -1 400 -153 336 -324 -1 -1 -1 -203 -1 -1 -1 -1 -1 -1 -1 -1
-1141 1134 -310 -447 300 0 -1 -846 685 268 -1 508 -1 -504 -1 672 -1 0 228 -763 -288 768 -1 768 0 -672 231 395 624 -1 -1 -1 -420 -1 -1 -1 -1 -1 -1 -1 -1 -210 -1 -1 -152 -1 -1 -1 -1 -1
-1148 1141 -312 -450 302 0 -1 -852 690 270 -1 512 0 -508 119 678 -1 0 230 -770 -291 -1 -1 -1 0 -1 234 400 -1 -1 285 -448 -1 -1 -1 -1 -1 -1 132 36 -1 -1 -1 -1 -160 -1 -1 -1 -1 6
-1155 1148 -314 -453 304 0 -580 -858 695 272 544 516 0 -512 120 684 -735 0 -1 -777 -294 -1 -882 -1 0 -1 237 -1 -1 -1 -1 -1 -1 -285 -1 -1 343 -1 -1 37 87 -1 315 -1 -1 -1 -1 24 -1 -1
-1162 1155 -316 -456 306 0 -584 -864 700 274 -1 520 -1 -516 121 690 -742 0 232 -784 -297 776 -1 -1 -1 -1 240 -1 -1 -1 -1 -456 -1 -1 408 -156 350 -1 -1 -1 -1 -1 -1 -1 -168 -1 -1 27 -1 -1
-1169 1162 -318 -459 308 0 -588 -870 705 -1 548 -1 0 -520 -1 696 -749 0 234 -791 -300 784 -891 -1 -1 -1 -1 405 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 135 -1 -1 -217 -1 -1 -1 -1 -1 -1 -1 -1
-1176 1169 -320 -462 310 0 -592 -876 710 276 552 524 0 -524 122 -1 -756 -1 236 -1 -303 -1 -900 776 0 -1 243 -1 -1 -1 -1 -464 -1 -290 416 -159 -1 -1 -1 -1 -1 -224 -1 -1 -1 90 -1 -1 -1 12
-1183 1176 -322 -465 312 0 -596 -882 715 278 -1 528 -1 -528 123 702 -763 0 238 -1 -1 792 -909 -1 -1 -680 246 410 632 -1 -1 -472 -1 -295 424 -1 357 -333 -1 -1 -1 -231 -1 -1 -1 -1 -1 -1 -1 -1
-1190 1183 -324 -468 314 0 -600 -888 720 -1 -1 532 0 -532 -1 708 -770 0 -1 -798 -1 800 -918 784 0 -688 249 -1 -1 0 -1 -1 -1 -1 -1 -162 364 -1 -1 -1 -1 -238 324 -1 -1 -1 -1 -1 -1 -1
-1197 1190 -326 -471 316 0 -604 -894 725 280 556 536 0 -1 -1 714 -777 -1 -1 -1 -1 808 -1 792 -1 -1 252 -1 -1 0 -1 -480 -426 -1 -1 -1 371 -1 -1 38 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-1204 1197 -328 -474 318 -1 -608 -900 -1 -1 560 540 0 -536 124 -1 -784 0 -1 -1 -1 -1 -927 800 0 -1 255 415 640 -1 -1 -1 -1 -1 432 -1 -1 -342 138 -1 -1 -245 -1 -1 -1 -1 17 -1 -1 -1
-1211 1204 -330 -477 320 -1 -612 -1 730 282 564 544 0 -1 -1 -1 -1 -1 240 -805 -1 -1 -1 808 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 440 -1 -1 -351 -1 -1 90 -1 -1 210 -1 -1 -1 -1 -1 -1
-1218 1211 -332 -480 322 0 -616 -906 -1 284 -1 548 -1 -540 125 -1 -1 0 -1 -812 -1 816 -936 -1 0 -1 258 420 648 -1 290 -1 -1 -1 448 -1 -1 -1 -1 -1 -1 -252 -1 -1 -1 -1 -1 30 -1 -1
-1225 -1 -1 -483 324 -1 -620 -912 735 286 568 552 -1 -544 -1 -1 -791 -1 242 -819 -1 824 -1 -1 -1 -1 261 -1 -1 -1 295 -488 -432 -1 -1 -165 -1 -360 -1 39 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-1232 1218 -334 -486 326 0 -624 -918 740 288 572 556 0 -1 126 720 -1 0 -1 -1 -306 832 -945 816 0 -696 264 425 -1 -1 -1 -1 -438 -1 456 -1 -1 -1 -1 40 93 -1 -1 -1 -1 -1 -1 33 -1 -1
-1239 1225 -336 -489 328 0 -628 -924 745 290 576 -1 -1 -1 -1 -1 -1 0 -1 -826 -309 840 -1 824 -1 -704 -1 -1 656 -1 -1 -1 -1 -1 464 -1 -1 -1 -1 -1 -1 -1 333 -1 -1 -1 -1 -1 -1 -1
-1246 1232 -338 -492 330 0 -632 -930 750 292 580 560 0 -548 127 726 -1 0 244 -1 -1 848 -954 -1 0 -712 -1 430 -1 0 300 -1 -444 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 96 -1 -1 42 -1
-1253 1239 -340 -495 332 -1 -636 -936 755 294 584 564 0 -552 -1 732 -1 0 246 -1 -312 856 -963 832 -1 -1 267 -1 -1 -1 305 -1 -1 -300 -1 -168 -1 -369 141 -1 -1 -259 -1 -1 -1 -1 -1 -1 -1 -1
-1260 1246 -342 -498 334 0 -640 -942 760 -1 588 568 0 -1 128 -1 -798 0 248 -833 -315 864 -972 -1 -1 -720 -1 -1 664 -1 -1 -496 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 342 -1 -1 -1 -1 -1 -1 -1
-1267 1253 -344 -501 336 0 -644 -948 765 296 592 572 0 -556 -1 738 -805 -1 250 -1 -318 872 -981 -1 0 -728 -1 -1 -1 -1 310 -1 -1 -1 -1 -171 -1 -1 -1 -1 -1 -1 -1 -1 -1 102 -1 -1 -1 -1
-1274 1260 -346 -504 338 0 -648 -954 770 298 596 576 0 -560 129 744 -812 0 -1 -1 -1 -1 -1 840 0 -736 270 -1 -1 -1 315 -504 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-1281 1267 -348 -507 340 0 -1 -960 775 300 600 580 -1 -564 130 750 -819 0 -1 -840 -321 880 -990 848 -1 -744 -1 -1 -1 0 -1 -1 -1 -305 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-1288 1274 -350 -510 342 0 -652 -966 780 -1 -1 584 -1 -568 131 756 -1 0 -1 -847 -324 -1 -999 -1 -1 -752 -1 -1 672 -1 -1 -1 -450 -310 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -176 -1 -1 -1 48 -1
-1295 1281 -352 -513 344 0 -1 -972 785 302 604 588 0 -572 132 762 -1 0 252 -854 -327 888 -1 856 -1 -1 273 -1 -1 -1 320 -512 -1 -315 -1 -174 -1 -1 -1 -1 96 -1 351 -1 -1 108 -1 -1 -1 -1
-1302 1288 -354 -516 -1 0 -656 -978 790 304 -1 592 -1 -576 133 768 -1 -1 254 -1 -330 896 -1 -1 0 -760 -1 -1 -1 0 -1 -1 -1 -1 472 -177 -1 -1 -1 41 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-1309 1295 -356 -519 346 0 -660 -984 795 306 -1 -1 0 -580 -1 -1 -826 0 -1 -1 -333 904 -1008 -1 0 -1 276 435 -1 -1 -1 -1 -1 -1 -1 -1 378 -378 -1 -1 -1 -1 -1 -1 -1 114 -1 -1 -1 -1
-1316 1302 -358 -522 348 0 -664 -990 800 308 -1 596 0 -1 134 774 -1 0 -1 -1 -336 912 -1 864 -1 -1 279 -1 680 -1 325 -520 -1 -1 480 -1 -1 -1 144 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-1323 1309 -360 -525 350 -1 -1 -996 805 310 608 600 0 -584 -1 780 -833 -1 256 -861 -1 920 -1 -1 -1 -768 -1 440 688 -1 -1 -1 -1 -1 488 -1 385 -387 -1 -1 -1 -266 360 -1 -1 -1 -1 -1 -1 -1
-1330 1316 -362 -528 352 0 -668 -1002 810 312 612 -1 -1 -588 135 786 -1 -1 -1 -1 -339 928 -1 872 -1 -776 -1 -1 696 0 -1 -1 -456 -320 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 18
-1337 1323 -364 -1 354 0 -672 -1 815 314 616 604 0 -592 136 792 -840 -1 -1 -868 -1 936 -1017 880 -1 -784 -1 -1 -1 -1 330 -528 -462 -1 496 -1 -1 -1 -1 -1 -1 -1 -1 -1 -184 -1 -1 -1 -1 -1
-1344 1330 -366 -531 356 0 -676 -1008 820 316 620 608 -1 -596 137 798 -847 0 -1 -1 -1 944 -1026 -1 -1 -1 282 445 704 -1 -1 -1 -1 -1 504 -180 -1 -1 -1 -1 -1 -273 -1 -1 -1 -1 -1 -1 -1 -1
-1351 -1 -368 -534 358 -1 -680 -1014 825 318 624 612 -1 -600 -1 804 -1 -1 258 -875 -1 952 -1 888 0 -792 -1 -1 -1 0 -1 -1 -468 -1 512 -183 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-1358 1337 -370 -537 360 0 -684 -1020 830 320 -1 616 0 -604 -1 810 -1 0 260 -1 -342 960 -1035 896 -1 -1 -1 -1 -1 0 -1 -536 -1 -1 -1 -1 -1 -1 147 42 -1 -1 -1 -1 -1 120 -1 -1 -1 -1
-1365 1344 -372 -1 362 -1 -688 -1026 835 322 628 -1 0 -1 138 -1 -854 0 262 -882 -1 -1 -1 -1 -1 -1 -1 -1 712 0 335 -544 -474 -1 -1 -1 -1 -1 -1 -1 99 -280 -1 -1 -1 -1 -1 -1 -1 -1
-1372 1351 -374 -540 364 0 -692 -1032 -1 324 632 620 -1 -608 139 816 -1 0 264 -889 -345 968 -1 -1 0 -1 285 -1 720 0 340 -1 -480 -1 -1 -1 392 -1 150 -1 -1 -1 -1 -1 -1 -1 -1 -1 54 -1
-1379 1358 -376 -543 366 -1 -696 -1038 840 326 -1 -1 -1 -612 140 -1 -861 0 -1 -896 -1 -1 -1044 904 -1 -1 -1 -1 -1 -1 -1 -552 -486 -325 -1 -1 -1 -396 -1 -1 -1 -1 -1 -1 -192 -1 -1 -1 -1 -1
-1386 1365 -378 -546 368 0 -700 -1044 845 -1 -1 624 0 -1 141 822 -868 0 266 -903 -1 -1 -1 -1 0 -1 -1 450 -1 0 -1 -560 -1 -1 -1 -1 399 -1 -1 43 -1 -1 -1 -1 -200 -1 -1 -1 -1 -1
-1393 1372 -380 -549 370 0 -704 -1050 850 328 -1 628 0 -616 142 828 -875 0 -1 -910 -348 -1 -1 -1 -1 -1 -1 455 728 0 -1 -1 -492 -1 520 -1 406 -1 153 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-1400 1379 -382 -552 372 0 -708 -1056 855 330 636 -1 -1 -620 143 834 -882 0 268 -917 -1 976 -1 912 0 -800 288 -1 736 -1 -1 -568 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 126 -1 -1 -1 -1
-1407 1386 -384 -555 -1 0 -712 -1062 860 -1 640 632 0 -624 144 840 -1 -1 -1 -924 -351 984 -1053 -1 0 -808 291 -1 744 0 -1 -1 -498 -330 -1 -1 -1 -1 -1 -1 -1 -1 369 217 -1 -1 -1 36 -1 -1
-1414 1393 -386 -558 374 0 -716 -1068 865 332 644 636 0 -628 -1 -1 -1 0 -1 -931 -354 992 -1 -1 0 -1 -1 460 -1 0 345 -576 -1 -1 528 -1 413 -1 -1 -1 102 -1 -1 -1 -1 132 -1 -1 -1 -1
-1421 1400 -388 -561 376 0 -720 -1 870 334 648 -1 0 -632 145 -1 -889 0 -1 -938 -357 1000 -1 920 -1 -1 -1 465 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 24
