1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20
0 2 0 70 24 0 55 0 45 0 31 73 0 0 0 0 0 0 0 24
99 0 0 9 0 0 14 0 86 11 4 0 0 0 46 1 0 57 3 89
70 85 30 0 51 80 15 0 85 0 64 69 0 5 0 37 0 0 87 8
22 95 48 83 50 0 0 0 61 0 17 14 0 36 2 13 0 0 3 10
3 81 91 1 60 40 0 0 78 0 14 0 0 0 0 62 0 0 0 42
6 66 20 29 14 40 49 0 68 97 73 6 0 5 4 0 48 83 76 34
95 31 31 4 71 66 53 53 23 61 85 0 22 0 0 63 0 22 35 20
16 0 0 63 62 0 13 0 58 2 33 0 0 0 0 36 0 0 0 69
29 6 81 0 0 59 58 49 13 2 96 11 48 93 0 23 0 0 70 52
85 58 70 88 0 0 31 0 78 0 0 42 0 55 36 88 0 0 37 75
61 38 54 25 98 55 88 0 8 44 6 82 75 67 0 96 0 0 5 92
88 51 22 70 77 44 9 0 51 0 87 84 0 51 0 97 0 16 70 9
5 4 40 0 6 0 59 0 10 16 98 88 0 0 0 55 0 62 40 69
10 64 45 21 37 12 40 0 0 0 81 91 0 17 66 15 0 0 0 7
59 41 10 13 44 5 23 0 20 90 57 35 0 96 0 73 0 0 0 1
52 47 90 34 44 89 0 0 43 96 48 41 40 84 0 95 0 0 41 54
72 55 16 0 64 17 52 0 27 0 70 95 0 72 0 87 0 0 0 87
34 0 93 0 62 68 99 0 17 0 95 0 0 0 0 39 0 0 66 10
49 20 98 61 16 32 85 88 84 34 64 0 0 0 0 61 0 0 92 90
23 64 40 0 0 48 0 0 62 1 37 78 0 34 0 35 0 72 0 98
68 27 24 0 17 0 94 0 40 0 71 0 0 0 0 40 0 97 0 29
55 92 50 0 58 97 0 0 89 13 2 96 0 60 38 44 2 50 0 19
62 87 50 0 0 0 77 0 25 88 3 78 0 48 0 41 0 99 33 78
5 76 53 0 53 28 0 0 44 0 82 94 0 88 54 22 0 0 0 0
98 92 33 97 99 0 58 0 75 18 22 19 30 47 0 64 89 14 40 13
13 50 0 0 0 0 83 0 51 3 97 16 0 76 0 0 0 0 0 52
53 0 57 94 75 55 79 0 10 0 72 17 0 0 0 31 0 0 81 19
0 36 0 0 78 0 11 0 11 0 95 83 0 74 0 68 0 0 76 60
20 80 96 9 84 82 36 8 95 0 83 75 0 51 25 0 0 0 65 0
64 95 27 0 95 0 83 0 45 0 88 28 0 59 0 0 0 0 99 21
98 46 1 71 17 0 0 0 14 0 0 88 44 60 0 93 0 33 0 15
12 96 17 11 25 71 0 0 32 74 91 77 0 38 0 12 0 0 99 17
97 51 0 90 72 0 1 0 47 0 31 10 6 27 0 19 0 0 0 88
59 64 31 92 18 48 89 0 52 0 76 0 91 0 0 0 0 0 0 44
22 0 71 92 11 3 9 2 12 12 28 0 0 0 0 4 0 68 0 88
79 18 54 0 77 55 0 0 0 58 44 50 0 66 0 7 0 0 86 53
55 56 20 0 2 0 51 0 52 30 37 0 75 0 0 6 0 11 0 13
61 67 53 20 13 99 47 17 16 80 30 31 0 1 0 71 21 0 16 28
87 0 32 63 77 44 59 0 25 66 55 95 0 5 0 13 0 84 0 13
76 98 0 0 90 0 67 0 7 0 41 93 0 10 29 0 0 0 2 0
25 39 50 47 40 32 37 0 26 73 39 19 0 77 0 8 0 0 26 6
28 2 20 70 73 21 24 0 39 0 0 0 0 0 0 20 0 0 87 0
59 87 0 89 8 92 78 0 3 95 17 0 0 0 0 59 0 0 4 76
3 52 35 39 30 61 25 0 67 88 47 4 6 92 11 47 0 66 16 26
24 84 92 0 71 75 0 0 9 66 64 91 0 72 0 0 33 7 0 94
73 33 70 44 0 88 0 0 62 0 3 23 0 24 0 55 0 0 76 13
88 21 89 89 84 0 6 0 25 0 86 0 0 0 0 96 0 15 62 62
8 91 79 82 23 96 32 0 71 0 72 23 44 54 28 27 0 0 39 0
42 7 91 1 70 11 68 0 46 10 0 81 0 16 0 86 0 0 0 13
76 88 85 0 39 0 0 0 39 0 33 47 0 98 0 47 0 61 0 9
20 6 75 0 0 54 0 0 78 12 40 0 0 0 0 37 0 0 4 11
15 28 79 86 67 37 19 0 97 0 40 90 43 51 0 32 0 47 0 18
29 99 45 0 71 36 0 0 28 0 56 0 31 0 0 70 0 0 90 47
26 0 67 0 98 94 0 0 91 0 76 0 0 0 0 58 0 0 0 67
35 37 0 0 91 98 3 0 92 0 45 69 0 14 0 12 0 0 0 83
55 95 51 69 38 54 0 0 27 0 86 17 91 2 75 62 0 0 14 69
71 12 83 0 7 0 50 0 22 0 55 80 0 0 0 92 0 51 15 83
32 27 23 0 49 71 0 0 74 25 56 0 27 0 0 12 65 21 35 65
9 83 45 96 30 33 50 0 14 0 55 0 0 0 64 88 0 28 77 74
56 49 0 0 11 52 34 0 25 80 92 28 28 94 20 29 0 0 58 57
12 91 3 0 97 43 0 0 71 79 82 0 0 0 0 87 0 0 10 53
81 44 66 26 63 0 74 0 25 0 97 72 0 12 0 4 0 0 0 17
14 73 38 0 1 9 13 0 12 59 50 2 93 82 0 64 0 0 0 18
45 36 23 27 0 1 0 0 90 6 43 0 0 0 0 65 0 40 64 46
0 31 3 0 51 20 0 0 75 3 12 0 0 0 92 97 0 86 59 1
0 52 0 20 99 5 32 0 55 69 36 8 0 35 0 16 0 0 22 79
36 75 15 34 76 0 0 0 1 11 57 0 0 0 65 33 0 79 1 74
77 95 27 48 31 56 76 0 84 55 42 88 59 75 0 34 0 25 18 87
28 0 67 10 5 0 74 0 29 39 32 0 0 23 0 57 0 0 0 39
4 30 23 0 93 84 0 0 31 82 0 78 0 43 0 9 0 0 0 39
94 84 7 99 81 43 81 0 65 1 75 87 50 24 0 48 0 54 6 37
43 28 0 0 0 28 0 0 31 54 45 35 77 42 0 29 0 0 0 30
57 69 36 0 9 0 0 0 13 98 90 38 60 11 0 75 10 78 93 67
61 24 51 91 56 0 82 0 86 31 37 0 86 0 0 20 0 0 48 41
54 98 71 0 93 83 0 0 0 0 71 63 0 19 73 3 0 71 26 21
22 60 29 0 0 5 17 0 23 12 2 0 73 0 95 98 0 0 2 46
59 93 20 0 68 85 0 0 43 0 53 41 0 75 23 11 0 0 0 9
44 76 87 0 65 0 36 0 14 42 85 42 0 42 99 49 0 0 0 62
47 28 79 49 79 60 29 44 66 44 47 82 15 59 50 63 0 1 15 77
30 0 88 38 97 24 97 0 26 0 0 0 0 0 0 0 0 26 35 0
3 57 32 0 51 77 68 0 68 0 26 51 0 70 58 97 0 67 0 16
57 13 83 0 47 60 0 0 5 0 68 0 0 0 0 4 0 0 0 39
53 88 94 81 70 13 0 0 71 55 25 0 0 0 0 56 0 0 65 6
96 29 85 39 4 82 39 0 22 0 96 0 30 0 0 94 0 0 88 70
86 78 36 36 82 37 19 75 11 7 34 0 0 0 0 32 0 0 0 63
34 99 15 0 0 15 91 0 97 86 79 40 0 51 0 37 0 0 0 90
56 2 66 0 25 59 0 0 27 0 66 67 0 94 0 43 0 95 62 82
25 95 74 0 96 16 0 0 91 0 47 45 20 46 0 0 0 45 27 0
62 80 54 0 30 81 60 0 52 0 15 42 45 62 0 5 0 0 0 97
44 72 2 55 52 37 0 0 10 23 39 0 82 0 0 14 0 0 6 60
7 93 44 40 0 24 0 0 0 99 19 47 0 77 0 0 0 0 39 75
52 30 35 50 43 80 90 0 71 47 91 0 91 59 66 44 51 63 22 48
35 41 45 49 0 41 33 0 7 0 39 0 71 0 0 70 0 49 6 88
48 5 84 42 0 66 76 77 97 0 0 98 0 19 0 54 0 0 0 22
84 97 79 17 57 0 0 0 32 94 46 66 0 97 0 0 0 0 0 81
31 0 32 0 6 54 0 0 89 30 87 0 46 0 0 89 0 0 47 59
59 20 24 1 0 83 0 63 16 0 74 0 0 0 0 97 0 10 36 72
20 66 25 96 19 68 12 0 20 0 10 36 99 72 94 5 0 4 0 0
93 96 51 88 53 75 85 0 38 0 29 0 0 0 0 61 0 0 0 81
37 91 0 9 81 31 0 0 92 0 89 0 58 8 0 2 0 75 0 38
22 0 5 18 58 0 63 0 35 0 10 0 0 33 0 59 0 55 0 62
30 0 0 67 10 0 0 0 0 86 0 0 0 76 0 4 0 97 0 7
49 75 16 77 84 30 93 0 99 46 48 84 0 54 0 41 0 0 11 33
81 0 63 59 85 54 98 0 51 0 54 0 99 0 95 34 0 85 53 73
50 76 43 0 0 0 24 0 0 59 68 77 0 24 0 87 0 75 0 12
0 24 59 0 72 80 14 0 34 0 22 44 17 1 0 14 0 0 0 87
91 42 15 0 94 0 0 0 61 96 3 50 0 56 0 36 0 40 0 39
31 47 73 0 0 56 25 66 36 0 76 0 0 54 0 10 0 58 69 36
77 97 10 77 51 3 20 0 66 32 84 2 90 76 12 74 0 0 75 75
17 0 93 0 0 0 0 0 50 71 0 0 0 0 0 52 0 18 0 72
19 9 42 93 0 2 59 0 70 98 75 0 0 0 0 67 0 0 0 84
75 54 50 0 21 63 54 0 63 0 13 0 0 82 10 80 0 0 0 40
84 0 7 0 92 69 77 0 27 0 22 0 0 0 0 40 0 75 80 28
96 95 69 91 0 53 60 0 73 0 10 59 71 54 0 29 0 88 50 8
74 0 98 41 37 86 80 0 8 0 0 0 0 0 0 47 0 0 42 85
87 0 0 5 24 87 0 0 30 74 34 0 0 0 0 70 0 0 0 69
71 0 0 8 27 0 0 0 68 0 42 0 5 0 0 40 0 65 0 27
73 97 0 76 0 88 21 0 55 47 12 50 0 87 0 5 0 0 96 42
61 85 20 25 5 50 75 0 34 0 25 0 42 93 0 85 0 52 99 61
7 24 93 0 25 0 60 0 39 23 9 0 67 0 0 18 0 78 39 75
57 69 95 41 55 11 57 0 98 73 0 79 3 5 0 33 0 92 6 60
88 0 69 33 0 26 17 0 11 28 0 72 0 0 0 60 0 14 0 1
15 18 63 13 36 10 82 0 76 0 94 0 86 0 0 9 0 0 11 13
66 0 19 40 0 33 76 70 12 15 67 0 0 0 24 44 0 0 0 3
78 50 94 47 62 43 31 0 59 0 6 10 10 2 0 36 0 29 93 97
68 0 75 0 20 42 13 0 54 0 0 0 0 0 0 0 0 83 0 74
99 19 0 38 5 0 0 0 45 76 80 39 0 47 0 23 0 0 91 2
36 46 38 96 58 0 0 0 10 0 51 0 0 0 0 64 0 0 0 92
74 0 0 76 60 43 94 0 27 47 18 0 0 0 0 66 0 93 21 45
30 11 71 0 32 0 72 0 67 36 34 0 0 0 0 94 0 0 0 29
94 57 97 86 32 68 72 0 3 55 0 0 0 0 0 36 0 10 0 49
23 9 6 0 50 0 0 13 94 0 44 0 0 70 0 0 0 76 0 77
73 93 20 0 85 0 44 0 30 0 18 33 0 21 0 78 0 9 65 85
60 54 53 55 0 0 16 0 31 93 47 60 67 45 0 69 0 82 0 59
58 53 43 5 29 51 85 0 27 0 59 0 22 0 0 22 0 0 0 82
78 23 63 0 90 0 0 0 37 0 29 0 0 0 0 78 0 0 51 0
5 0 69 47 89 76 45 0 53 0 2 0 0 0 0 45 0 88 36 47
78 94 2 0 76 0 65 0 66 0 53 1 20 79 0 11 0 0 90 67
47 40 52 40 81 42 54 0 73 0 62 67 0 35 0 51 0 0 75 78
32 2 47 51 54 37 0 0 66 0 47 0 81 0 0 84 0 60 39 72
71 51 17 68 29 0 16 0 67 95 1 25 0 92 0 58 0 0 0 47
87 74 79 50 67 72 59 0 25 74 92 0 79 31 0 29 0 81 50 31
33 31 47 0 60 74 0 28 35 0 36 0 85 0 0 37 0 0 0 81
65 23 96 0 65 69 0 0 93 0 86 0 0 0 41 17 0 0 65 49
0 12 0 17 26 0 97 0 48 63 66 47 0 0 1 60 0 34 0 49
45 74 21 12 87 65 77 0 71 0 84 0 0 0 0 86 0 27 74 95
21 33 6 15 48 9 0 0 3 79 74 0 83 52 0 64 0 0 0 2
0 0 47 0 5 4 0 0 85 6 27 0 10 0 0 37 0 0 0 94
10 23 37 0 5 12 0 89 40 0 60 0 20 0 0 15 0 0 0 97
29 17 85 33 76 13 42 0 93 0 52 0 0 0 0 50 0 55 43 89
54 70 40 0 72 7 0 0 48 29 4 27 0 88 0 67 0 26 0 18
91 85 28 2 0 55 71 0 91 49 66 92 0 0 0 26 0 41 74 3
91 61 0 5 29 61 72 0 58 0 2 0 75 92 0 26 0 0 45 87
95 8 80 0 0 51 0 0 19 12 13 16 0 98 0 37 0 0 0 16
4 79 66 0 83 29 0 0 78 0 94 91 0 93 0 64 0 98 24 77
12 0 30 0 0 62 0 0 46 8 0 40 0 0 0 89 0 50 0 29
38 48 75 38 74 53 0 0 0 32 11 12 0 7 0 18 58 0 49 96
61 46 0 76 34 35 67 0 65 36 75 72 0 0 0 33 0 0 0 47
0 51 27 0 0 8 0 0 12 38 48 19 0 9 8 32 0 0 75 69
71 71 93 0 7 23 0 0 76 94 71 10 0 31 0 0 0 0 15 0
0 0 71 0 45 35 84 0 31 0 0 0 0 0 50 57 0 22 21 70
36 78 81 41 90 75 11 0 40 0 50 98 0 20 0 61 0 1 97 33
99 46 62 25 39 22 0 0 98 0 36 0 7 0 42 22 0 0 0 26
58 46 21 74 65 0 81 0 63 29 26 0 51 0 48 51 96 0 70 0
81 0 78 0 59 0 0 0 88 0 57 0 0 0 0 9 0 8 0 27
77 0 60 0 66 0 0 0 80 78 33 0 0 28 0 45 0 0 0 4
94 55 78 43 88 0 0 0 36 49 11 51 63 22 0 83 0 0 39 90
72 28 22 72 69 9 23 0 78 58 4 0 0 0 0 45 0 0 31 11
97 14 0 5 25 44 0 0 80 0 9 0 36 85 0 17 0 0 0 3
84 0 0 13 0 0 54 0 35 53 79 0 0 0 0 0 0 0 24 91
8 15 70 23 77 57 0 73 63 0 47 44 0 0 0 5 0 0 48 73
76 0 99 0 92 63 31 0 23 0 3 0 0 0 0 75 0 1 57 58
73 81 26 12 10 0 5 0 6 10 67 25 0 32 0 0 0 0 0 0
15 47 82 0 0 52 43 0 84 0 28 0 0 0 0 50 0 73 43 25
19 18 11 85 24 27 0 0 41 35 28 0 71 0 0 89 0 0 78 95
99 26 34 0 36 14 17 0 40 35 68 0 0 0 0 45 0 0 13 17
9 47 90 0 13 48 0 0 49 27 4 48 0 97 0 45 0 0 0 52
95 31 23 0 2 0 0 0 88 94 62 0 64 0 0 68 0 95 12 77
49 19 75 0 38 0 98 0 58 46 22 40 0 97 0 5 0 78 93 45
6 24 21 0 89 2 0 0 84 82 62 85 0 25 0 83 0 40 0 6
6 33 31 0 0 54 0 0 66 80 10 61 0 64 0 0 0 0 0 35
73 89 75 75 87 0 0 0 82 0 0 49 0 69 0 83 0 0 0 85
53 6 46 0 58 14 0 0 55 0 82 16 0 6 54 55 0 0 33 57
94 84 0 0 0 0 0 0 5 0 61 19 0 3 0 55 0 0 87 65
83 44 73 0 17 60 65 0 73 0 22 0 0 0 0 83 0 0 70 60
59 6 99 0 71 79 97 0 90 97 16 32 0 44 0 43 0 0 76 86
91 27 43 14 11 71 93 24 12 97 16 39 72 69 0 81 0 87 0 88
0 5 75 30 48 0 0 0 32 0 79 0 54 0 0 86 0 0 0 64
35 21 29 0 87 0 0 0 89 0 0 8 0 18 0 13 0 0 77 61
39 97 19 0 2 0 94 0 96 0 14 93 0 38 83 13 0 88 62 97
18 0 17 0 79 96 40 0 26 26 54 0 0 0 0 56 0 17 76 42
81 89 38 45 29 95 46 0 42 97 2 0 0 0 0 94 0 0 89 85
69 71 24 17 76 35 49 0 93 92 6 0 9 99 0 14 0 40 23 34
20 0 86 11 0 13 0 0 87 11 52 0 0 0 0 9 0 0 91 5
95 0 60 0 4 97 0 0 3 0 48 0 0 0 0 47 0 95 59 98
79 95 80 71 70 65 38 0 41 36 0 0 95 0 19 46 0 0 72 77
22 55 79 84 99 59 99 0 28 62 65 0 0 0 38 40 0 71 25 37
0 0 68 0 24 24 18 91 31 9 51 0 0 0 1 91 0 0 0 71
55 5 57 92 0 0 17 0 48 0 15 27 0 2 0 62 0 0 53 16
36 36 99 11 67 0 40 0 7 91 43 1 0 26 0 59 0 24 0 7
49 34 64 0 0 0 1 0 82 0 56 0 93 0 0 89 0 0 0 85
95 76 89 10 35 0 36 0 77 24 44 28 52 15 0 51 0 0 30 18
80 30 0 0 0 0 0 0 36 41 21 73 0 60 39 30 0 0 0 49
6 24 87 0 25 39 0 0 7 46 27 0 80 0 0 17 0 0 0 7
57 27 64 82 0 0 43 0 46 35 54 0 0 0 0 90 0 0 75 1
63 51 22 0 41 32 0 0 82 40 43 30 0 60 59 46 0 0 0 42
95 55 0 61 30 0 10 36 97 0 45 82 0 74 0 48 0 0 0 82
61 28 10 0 0 0 21 0 49 18 39 0 0 0 0 22 0 22 72 73
64 25 33 86 75 62 54 0 0 0 89 22 73 26 0 31 0 0 0 23
43 0 39 41 50 55 0 0 67 0 30 0 0 0 0 75 0 0 0 43
61 53 34 0 71 56 0 0 30 99 67 0 0 0 0 46 0 0 18 60
3 77 19 0 14 61 43 0 68 0 74 0 0 0 9 47 0 68 20 84
97 91 29 0 59 94 28 0 5 17 59 88 54 6 0 5 0 0 0 23
94 15 72 0 15 30 0 0 53 0 96 77 57 57 0 77 0 42 0 0
10 16 84 0 23 0 20 0 4 0 90 11 0 45 0 1 0 0 0 35
41 75 98 0 75 0 0 49 74 0 78 0 0 69 63 75 0 0 0 54
2 75 48 12 24 72 0 0 74 0 46 0 0 0 0 59 0 0 63 94
20 92 75 0 0 4 0 0 64 39 0 71 0 47 0 81 0 57 1 0
0 34 0 69 4 0 86 0 20 0 75 18 0 2 0 77 0 0 39 38
56 39 23 0 0 0 66 52 46 0 70 0 0 0 74 75 0 0 70 53
52 0 7 0 86 74 0 0 52 96 0 0 89 0 0 95 0 0 25 41
57 77 62 52 36 77 41 0 75 0 4 2 0 60 0 65 0 0 39 11
92 0 0 75 12 12 0 0 19 6 25 0 0 0 0 13 0 43 0 89
58 0 0 0 7 43 0 0 39 67 59 0 59 0 78 49 0 0 73 57
54 85 0 0 7 0 0 0 47 0 0 0 3 0 65 22 0 0 96 52
42 13 41 65 0 92 20 0 29 37 76 67 0 93 25 59 0 0 0 13
9 6 38 0 56 46 78 0 4 42 51 13 0 32 0 40 0 0 35 59
28 55 35 47 71 12 0 0 18 0 37 0 95 0 12 42 0 93 0 16
34 16 6 96 61 57 56 0 99 0 2 0 0 0 0 39 0 0 0 52
10 0 42 0 56 74 0 0 95 0 89 0 0 0 0 0 0 10 37 22
34 71 69 99 21 24 59 0 11 83 22 0 0 0 0 94 0 0 0 35
23 89 1 45 73 80 47 0 83 13 83 95 81 17 83 75 73 0 74 48
37 0 0 0 99 58 0 0 45 90 31 0 20 0 2 41 75 0 0 72
97 36 22 50 27 30 70 0 94 6 61 1 0 67 0 19 0 0 0 61
41 0 70 0 9 99 85 0 56 24 99 0 51 44 0 26 0 0 0 45
51 95 41 58 24 74 85 0 68 0 23 60 0 88 0 0 0 0 0 0
6 69 0 16 1 49 93 8 97 4 47 0 88 27 6 38 0 17 30 40
14 61 29 40 2 74 0 0 99 29 34 29 0 20 68 71 0 81 0 18
0 45 59 0 5 0 28 0 97 0 34 42 0 71 0 0 0 0 0 0
43 10 52 31 62 0 19 0 70 19 6 0 0 0 69 41 0 12 5 13
95 33 29 4 55 0 81 0 21 13 34 0 65 0 0 9 0 0 97 0
22 70 88 0 28 51 0 75 69 0 47 0 0 0 0 5 0 0 0 28
55 75 43 12 4 18 0 8 60 0 29 0 0 74 0 49 0 35 14 58
45 1 70 14 68 0 23 0 82 84 94 97 0 40 0 39 0 1 0 94
19 0 96 71 0 90 53 0 11 0 0 0 0 0 0 23 0 0 0 44
43 45 87 0 0 42 0 0 24 35 81 0 0 65 0 56 0 82 0 84
54 67 70 49 57 0 75 78 21 0 24 36 0 80 85 3 0 21 65 44
83 32 12 0 10 59 5 0 47 0 85 8 0 59 92 52 0 0 9 29
5 26 40 83 56 0 31 0 31 77 87 0 69 0 0 4 0 6 93 58
92 7 10 0 0 48 0 0 14 0 65 86 0 96 0 18 0 31 0 45
21 0 18 0 0 74 53 0 88 1 24 10 0 35 0 90 0 33 0 30
37 40 86 0 6 43 68 1 21 0 13 0 0 0 0 29 0 0 65 44
83 0 16 35 0 75 0 0 48 0 6 0 11 87 0 90 0 0 0 39
42 0 0 0 87 17 37 0 38 3 48 0 0 0 0 48 0 73 2 34
38 0 61 0 38 24 0 0 26 0 41 0 0 0 3 32 0 75 0 80
16 80 91 0 57 0 0 0 33 0 14 53 32 73 1 33 0 35 92 89
86 69 40 0 80 0 25 0 1 43 89 0 0 0 0 61 0 0 96 47
75 73 15 92 34 0 0 0 97 0 74 50 0 26 0 80 0 9 38 62
97 6 46 62 77 0 0 0 0 0 19 67 0 1 0 0 0 0 60 23
22 0 55 0 97 0 0 0 80 23 82 0 81 0 0 43 0 0 0 63
81 0 76 0 48 0 0 0 79 0 50 0 62 0 0 1 0 87 98 0
41 40 25 86 33 0 0 55 63 0 68 54 0 4 0 9 0 0 0 86
0 1 42 67 29 42 15 0 96 47 10 94 0 81 0 0 0 0 0 0
41 60 37 34 2 21 54 0 53 0 99 0 0 0 0 21 0 86 45 90
67 45 31 88 38 0 0 0 18 0 10 0 0 0 0 24 0 0 62 2
26 13 0 88 78 0 36 0 9 0 15 30 96 3 0 63 0 0 56 46
36 28 43 42 33 71 0 0 46 15 34 0 0 0 0 96 0 0 0 6
94 52 28 0 99 39 0 0 85 43 55 53 0 46 0 98 0 77 24 36
8 84 0 46 7 42 0 0 0 13 72 45 0 46 36 2 0 68 0 58
0 12 0 0 51 0 51 0 2 50 1 35 0 35 41 11 0 0 0 21
40 60 40 0 1 96 25 0 98 0 43 72 77 21 94 10 0 0 29 31
47 16 43 39 41 99 71 0 78 0 48 88 73 15 0 62 0 0 74 17
84 24 79 0 0 56 0 0 76 56 98 6 0 6 0 15 0 0 0 66
82 90 1 0 6 15 83 0 24 0 82 57 6 69 3 50 0 0 0 80
42 80 41 12 4 38 0 0 56 0 0 0 68 0 0 12 0 19 55 14
91 67 97 0 29 77 22 0 76 0 65 80 0 44 90 94 0 16 15 23
99 1 32 50 72 0 0 0 94 48 22 37 0 97 58 70 0 75 6 96
2 54 0 97 24 0 40 0 10 13 7 21 0 15 62 86 99 0 78 33
94 70 44 0 0 19 98 0 56 63 12 64 0 5 92 82 0 0 21 69
78 93 34 73 62 75 60 0 70 0 87 73 0 51 0 41 0 70 58 42
0 56 98 0 90 5 79 0 29 0 0 0 97 0 0 0 0 82 10 19
63 0 31 0 46 0 53 0 43 11 23 0 26 0 76 75 0 0 0 53
75 0 96 44 49 13 78 0 31 82 20 0 0 3 0 16 0 82 0 93
10 71 95 0 41 6 0 0 2 0 57 48 98 99 0 58 0 0 0 0
39 43 21 0 14 99 43 0 79 44 15 0 0 0 0 46 0 17 61 51
30 0 1 18 26 67 43 0 81 96 13 0 0 0 0 94 0 62 23 73
35 97 9 0 0 7 0 0 70 0 51 6 0 72 0 44 0 0 44 17
0 93 0 60 0 5 0 0 61 0 0 0 0 0 0 0 0 0 86 42
9 89 67 21 1 23 0 0 64 31 72 0 0 0 47 99 0 58 71 63
42 58 80 87 60 0 58 0 76 0 48 11 0 86 0 62 0 0 44 43
13 0 2 72 10 65 20 0 58 0 93 0 0 0 0 93 0 59 0 10
63 33 96 52 66 10 74 0 24 60 23 0 0 0 0 86 0 78 0 18
2 77 36 8 80 51 21 0 17 0 0 11 0 23 0 12 0 53 0 5
70 66 80 26 33 59 6 0 71 49 89 27 0 55 0 84 0 0 7 54
54 97 0 52 6 0 0 0 0 0 85 35 0 33 45 29 0 81 0 61
79 8 76 69 97 31 4 0 14 35 52 0 0 0 0 83 0 96 39 74
86 17 84 0 61 3 0 0 81 75 0 50 0 40 0 36 0 25 76 74
10 38 15 15 0 58 0 0 67 57 89 0 0 0 0 23 0 0 80 64
2 0 0 0 44 0 48 0 64 29 42 0 0 0 0 90 0 0 0 51
32 37 13 0 39 35 2 0 66 49 0 0 0 67 0 72 0 0 9 21
84 51 0 10 3 68 0 0 64 62 0 0 0 0 0 56 0 0 53 21
57 69 0 38 0 93 0 91 93 0 94 61 0 54 0 4 0 6 31 58
43 5 90 83 77 55 63 0 15 29 90 0 0 11 35 42 0 0 48 53
45 0 51 0 0 45 0 0 57 0 18 0 0 0 0 15 0 0 38 54
17 31 36 0 31 99 95 0 78 0 71 95 0 46 0 79 0 77 87 71
44 20 0 0 15 0 48 0 34 0 0 0 0 0 74 18 0 0 57 44
16 67 27 69 76 87 9 0 68 0 10 79 0 27 0 51 0 0 0 28
41 12 74 85 71 0 47 0 0 43 85 0 0 0 0 79 0 0 19 45
38 11 56 0 99 10 68 0 4 39 26 0 16 0 0 1 0 80 75 60
45 24 94 3 69 96 0 0 75 79 69 0 0 0 0 78 0 0 0 92
0 87 6 0 41 35 0 0 85 52 99 0 93 0 47 47 0 64 0 71
92 74 10 72 38 0 49 0 36 0 97 19 95 75 0 85 0 25 0 58
73 0 92 0 23 5 0 0 93 77 96 0 4 81 0 36 0 0 0 0
76 45 48 36 83 0 20 0 54 0 90 77 41 80 0 45 0 23 65 51
87 82 22 0 48 31 96 0 55 29 0 0 0 0 0 0 0 0 0 54
86 71 94 0 4 65 15 0 33 0 7 0 0 0 0 7 0 0 22 53
38 17 16 15 75 0 0 0 77 32 0 18 0 61 0 54 0 0 0 85
0 73 57 87 49 0 24 0 68 0 0 0 0 0 53 24 0 0 0 6
33 3 17 62 0 51 96 0 79 0 46 67 35 68 0 25 0 38 56 6
69 95 44 16 32 0 76 0 42 78 65 0 52 0 0 53 0 0 0 43
83 33 96 51 75 70 31 0 84 1 70 0 85 0 94 0 0 94 0 18
56 68 52 0 56 0 52 0 7 0 1 94 0 54 0 0 0 87 0 0
56 56 19 67 1 0 38 0 49 0 58 0 55 0 0 55 0 1 49 16
24 0 60 67 0 63 0 0 74 0 63 0 86 0 15 82 0 0 11 76
54 0 84 0 93 0 43 0 15 0 73 0 0 0 0 50 0 0 0 44
82 31 92 65 70 29 13 0 12 0 56 0 0 0 0 51 0 0 7 57
30 17 79 0 3 3 13 0 63 0 48 0 0 0 0 8 0 0 61 36
20 53 32 56 84 67 74 70 60 0 50 11 2 52 0 67 0 99 40 80
65 44 63 14 41 67 84 0 19 90 31 45 90 48 0 66 0 0 0 9
4 8 0 0 0 51 0 0 96 0 19 52 0 79 0 0 0 0 0 80
86 51 12 47 3 0 12 0 2 15 73 22 0 46 0 63 0 0 90 64
58 6 19 85 51 26 0 0 86 99 19 99 80 6 0 74 0 2 37 47
27 27 32 75 48 23 80 0 95 0 13 61 0 80 0 11 0 0 83 33
72 38 19 0 89 85 0 0 84 73 27 17 0 68 0 45 0 25 41 86
53 0 0 0 48 0 0 0 73 72 89 0 0 0 0 83 0 40 0 99
0 13 3 40 26 60 50 0 31 76 10 0 21 0 0 89 0 50 87 23
41 15 73 70 1 32 48 0 68 0 0 40 38 13 0 89 0 88 0 6
0 49 16 8 78 75 70 0 67 0 16 0 0 0 0 0 0 0 64 70
78 18 6 22 65 78 76 0 97 73 55 0 70 0 93 4 85 0 80 36
16 62 7 0 57 65 0 0 66 0 0 54 0 0 0 0 0 0 66 99
58 97 4 74 35 51 38 57 69 59 37 42 75 97 75 11 0 86 36 92
85 98 22 0 71 97 21 0 29 0 12 17 88 95 0 74 0 71 0 94
67 39 67 0 98 81 55 0 59 93 82 0 0 0 4 18 0 0 91 62
95 71 0 0 27 16 0 0 60 80 59 87 0 46 0 84 0 0 0 54
76 90 61 82 15 76 11 0 94 27 58 25 0 97 0 61 0 0 13 25
1 77 16 85 77 75 62 0 73 65 37 47 0 0 0 45 0 0 0 18
85 79 23 66 21 34 4 0 14 13 24 37 5 3 42 19 0 17 23 8
9 66 82 20 10 76 43 0 19 16 27 25 0 78 56 59 0 0 35 62
86 51 22 22 87 6 88 0 4 0 83 17 0 45 69 82 0 95 0 4
