1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50
-875 868 -240 -339 230 0 -436 -636 520 202 428 0 0 -392 91 0 -560 0 174 -581 0 592 0 600 0 0 183 0 0 0 215 0 0 0 0 -111 0 0 99 0 0 0 252 0 0 0 0 0 0 0
-882 875 -242 -342 232 0 -440 -642 525 204 432 380 0 -396 92 516 -567 0 0 -588 0 600 -684 608 0 0 186 0 0 0 0 0 0 0 0 -114 287 0 102 0 0 0 0 161 0 0 0 0 0 0
-889 882 -244 -345 234 0 -444 -648 530 206 436 384 0 0 93 0 -574 0 176 -595 -222 608 -693 616 0 0 189 315 472 0 220 0 0 0 304 0 294 0 0 25 0 0 0 0 0 0 0 18 0 0
-896 889 -246 -348 236 0 -448 -654 535 208 440 388 0 -400 94 0 -581 0 178 0 0 616 -702 0 0 0 0 0 0 0 0 -352 -330 -215 312 0 0 0 0 26 0 0 0 0 0 0 0 0 0 0
-903 896 -248 -351 238 0 -452 0 540 210 444 392 0 -404 95 0 -588 0 180 0 0 0 -711 624 0 -528 0 0 0 0 225 0 -336 0 0 0 301 0 0 0 0 0 0 0 0 0 0 0 0 0
-910 903 -250 -354 0 0 -456 -660 545 212 448 396 0 -408 0 522 -595 0 182 0 0 0 0 632 0 0 0 0 0 0 0 0 -342 0 0 0 0 0 0 0 63 0 0 0 0 60 0 0 0 0
-917 910 -252 -357 240 0 -460 -666 550 214 452 0 0 0 96 528 0 0 0 -602 0 0 -720 640 0 -536 0 0 480 0 230 -360 -348 -220 0 0 308 0 105 0 0 0 0 0 0 0 0 0 0 0
-924 917 -254 -360 242 0 -464 -672 555 216 456 400 0 -412 97 534 -602 0 184 0 -225 624 -729 0 0 -544 0 0 488 0 235 0 0 0 0 0 0 -243 0 0 66 0 0 168 0 0 0 0 0 0
-931 924 -256 -363 244 0 -468 0 560 218 460 0 0 -416 98 540 -609 0 186 -609 0 632 0 648 0 0 192 320 496 0 0 0 -354 -225 320 -117 0 -252 108 0 0 0 0 0 0 0 0 0 0 0
-938 931 0 -366 246 0 -472 -678 565 220 0 404 0 -420 99 546 -616 0 0 -616 -228 640 0 0 0 -552 0 325 504 0 240 0 0 0 0 -120 0 -261 0 0 0 -168 0 0 0 0 0 0 0 0
-945 938 -258 -369 248 0 -476 -684 570 0 0 408 0 -424 100 552 -623 0 188 -623 0 648 0 0 0 -560 0 330 0 0 0 -368 0 0 328 0 315 -270 0 0 0 0 261 0 0 0 0 0 0 0
-952 945 -260 -372 250 0 -480 -690 575 222 464 412 0 0 101 558 0 0 190 -630 -231 656 -738 656 0 0 195 335 512 0 0 -376 0 -230 0 -123 0 -279 0 27 69 0 270 0 0 0 0 21 0 0
-959 952 -262 -375 252 0 -484 -696 0 224 468 416 0 -428 102 0 0 0 0 0 -234 664 0 664 0 0 0 340 520 0 0 0 -360 -235 0 0 0 0 111 0 0 0 0 0 0 0 0 0 0 0
-966 959 -264 -378 254 0 -488 -702 0 226 0 420 0 -432 103 0 -630 0 0 -637 -237 672 -747 672 0 -568 198 0 528 0 0 0 0 -240 0 0 0 0 0 0 0 0 279 0 0 0 11 0 0 0
-973 966 -266 -381 256 0 -492 -708 580 228 472 424 0 0 0 564 -637 0 0 0 -240 0 -756 0 0 0 201 345 536 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 0 0 0
-980 973 -268 -384 258 0 -496 -714 585 230 476 428 0 -436 104 0 -644 0 192 -644 -243 0 -765 680 0 0 0 0 544 0 0 0 0 -245 0 -126 0 0 0 0 0 0 0 0 0 66 0 0 0 0
-987 980 -270 -387 260 0 -500 -720 0 232 0 432 0 0 105 570 -651 0 194 -651 -246 0 0 688 0 -576 204 0 0 0 0 -384 -366 0 336 0 0 0 0 0 0 0 0 0 0 0 13 0 0 0
-994 987 -272 -390 262 0 -504 -726 590 234 0 436 0 -440 106 576 -658 0 0 -658 -249 0 -774 0 0 0 207 0 0 0 245 -392 -372 0 0 -129 322 0 0 28 0 0 0 0 0 0 0 0 0 0
-1001 994 -274 -393 264 0 -508 -732 595 236 480 440 0 0 0 582 0 0 196 -665 0 680 0 696 0 0 0 0 552 0 0 0 0 -250 0 -132 0 0 114 0 72 0 0 0 0 0 0 0 0 0
-1008 1001 -276 -396 266 0 -512 -738 600 0 484 444 0 0 0 0 0 0 198 -672 0 688 -783 704 0 -584 0 350 0 0 250 0 0 -255 0 -135 0 0 0 29 0 0 288 175 0 0 0 0 0 0
-1015 1008 -278 -399 268 0 -516 -744 605 238 488 448 0 -444 107 588 0 0 200 0 -252 696 0 712 0 0 0 0 0 0 0 0 0 -260 344 0 0 0 0 0 0 0 297 182 0 0 0 0 0 0
-1022 1015 -280 -402 270 0 -520 -750 0 240 492 452 0 -448 0 0 0 0 202 0 -255 704 0 720 0 -592 0 0 0 0 255 0 -378 0 0 0 0 0 0 0 0 -175 0 0 0 0 14 0 0 0
-1029 1022 -282 -405 272 0 0 -756 610 242 0 456 0 -452 108 0 0 0 204 -679 -258 712 0 0 0 0 0 355 0 0 260 0 0 0 352 0 0 -288 0 30 75 -182 0 0 0 0 0 0 0 0
-1036 1029 -284 -408 274 0 -524 -762 615 244 496 460 0 -456 109 594 -665 0 206 -686 -261 0 0 0 0 -600 0 360 0 0 0 0 0 0 0 -138 0 0 117 0 78 0 0 0 0 72 0 0 0 0
-1043 1036 -286 -411 276 0 -528 -768 620 246 500 464 0 0 0 600 0 0 208 0 0 0 -792 0 0 0 210 365 560 0 265 -400 -384 0 0 -141 0 0 0 0 0 0 0 0 0 0 0 0 0 0
-1050 1043 -288 -414 278 0 -532 -774 625 248 504 0 0 -460 110 606 0 0 0 0 0 720 -801 0 0 0 213 0 568 0 0 0 -390 0 0 0 0 -297 120 31 81 0 0 0 -144 0 0 0 0 0
-1057 1050 0 0 280 0 -536 -780 630 0 508 468 0 0 0 612 0 0 210 -693 0 728 0 728 0 -608 0 370 576 0 0 0 0 0 0 0 0 0 123 32 0 0 0 0 0 0 0 0 0 0
-1064 1057 -290 -417 282 0 -540 -786 635 0 512 472 0 -464 111 618 -672 0 212 0 -264 0 -810 736 0 -616 0 375 0 0 270 -408 -396 0 360 0 0 -306 0 0 0 0 0 0 0 0 0 0 36 0
-1071 1064 -292 -420 0 0 -544 -792 640 250 516 0 0 0 112 624 -679 0 214 -700 -267 736 0 0 0 0 216 0 0 0 0 -416 0 0 368 0 329 0 0 0 0 -189 0 189 0 78 0 0 0 0
-1078 1071 -294 -423 284 0 -548 -798 645 252 0 476 0 -468 113 630 -686 0 216 -707 -270 0 -819 744 0 0 0 0 584 0 0 -424 -402 0 376 -144 0 0 0 33 0 -196 0 0 0 0 0 0 0 0
-1085 1078 -296 -426 0 0 -552 -804 650 254 0 480 0 -472 0 636 0 0 0 -714 -273 0 -828 0 0 -624 219 0 0 0 0 0 -408 0 384 0 0 0 126 0 84 0 0 0 0 0 0 0 0 0
-1092 1085 -298 -429 286 0 -556 -810 655 256 520 484 0 -476 114 642 0 0 218 -721 0 744 0 0 0 -632 0 0 592 0 0 0 0 -265 0 -147 0 0 0 34 0 0 0 196 0 0 0 0 0 0
-1099 1092 0 -432 288 0 -560 -816 660 258 524 0 0 -480 0 648 -693 0 220 -728 -276 0 -837 0 0 -640 222 0 600 0 275 -432 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
-1106 1099 -300 0 290 0 -564 0 665 260 528 488 0 -484 115 654 -700 0 222 0 -279 752 0 0 0 -648 225 380 608 0 0 -440 -414 -270 392 -150 0 -315 0 0 0 0 0 203 0 0 0 0 0 0
-1113 1106 -302 -435 292 0 -568 -822 670 262 532 492 0 -488 116 0 -707 0 224 -735 -282 0 -846 752 0 -656 0 0 0 0 0 0 0 -275 0 0 0 0 0 35 0 0 306 0 0 84 15 0 0 0
-1120 1113 -304 -438 294 0 -572 -828 675 0 536 496 0 -492 117 660 -714 0 0 -742 0 760 -855 0 0 0 0 385 616 0 0 0 0 0 0 0 0 0 129 0 0 0 0 0 0 0 16 0 0 0
-1127 1120 -306 -441 296 0 -576 -834 0 264 540 500 0 -496 0 666 -721 0 0 -749 -285 0 -864 760 0 -664 0 390 0 0 280 0 0 -280 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
-1134 1127 -308 -444 298 0 0 -840 680 266 0 504 0 -500 118 0 -728 0 226 -756 0 0 -873 0 0 0 228 0 0 0 0 0 0 0 400 -153 336 -324 0 0 0 -203 0 0 0 0 0 0 0 0
-1141 1134 -310 -447 300 0 0 -846 685 268 0 508 0 -504 0 672 0 0 228 -763 -288 768 0 768 0 -672 231 395 624 0 0 0 -420 0 0 0 0 0 0 0 0 -210 0 0 -152 0 0 0 0 0
-1148 1141 -312 -450 302 0 0 -852 690 270 0 512 0 -508 119 678 0 0 230 -770 -291 0 0 0 0 0 234 400 0 0 285 -448 0 0 0 0 0 0 132 36 0 0 0 0 -160 0 0 0 0 6
-1155 1148 -314 -453 304 0 -580 -858 695 272 544 516 0 -512 120 684 -735 0 0 -777 -294 0 -882 0 0 0 237 0 0 0 0 0 0 -285 0 0 343 0 0 37 87 0 315 0 0 0 0 24 0 0
-1162 1155 -316 -456 306 0 -584 -864 700 274 0 520 0 -516 121 690 -742 0 232 -784 -297 776 0 0 0 0 240 0 0 0 0 -456 0 0 408 -156 350 0 0 0 0 0 0 0 -168 0 0 27 0 0
-1169 1162 -318 -459 308 0 -588 -870 705 0 548 0 0 -520 0 696 -749 0 234 -791 -300 784 -891 0 0 0 0 405 0 0 0 0 0 0 0 0 0 0 135 0 0 -217 0 0 0 0 0 0 0 0
-1176 1169 -320 -462 310 0 -592 -876 710 276 552 524 0 -524 122 0 -756 0 236 0 -303 0 -900 776 0 0 243 0 0 0 0 -464 0 -290 416 -159 0 0 0 0 0 -224 0 0 0 90 0 0 0 12
-1183 1176 -322 -465 312 0 -596 -882 715 278 0 528 0 -528 123 702 -763 0 238 0 0 792 -909 0 0 -680 246 410 632 0 0 -472 0 -295 424 0 357 -333 0 0 0 -231 0 0 0 0 0 0 0 0
-1190 1183 -324 -468 314 0 -600 -888 720 0 0 532 0 -532 0 708 -770 0 0 -798 0 800 -918 784 0 -688 249 0 0 0 0 0 0 0 0 -162 364 0 0 0 0 -238 324 0 0 0 0 0 0 0
-1197 1190 -326 -471 316 0 -604 -894 725 280 556 536 0 0 0 714 -777 0 0 0 0 808 0 792 0 0 252 0 0 0 0 -480 -426 0 0 0 371 0 0 38 0 0 0 0 0 0 0 0 0 0
-1204 1197 -328 -474 318 0 -608 -900 0 0 560 540 0 -536 124 0 -784 0 0 0 0 0 -927 800 0 0 255 415 640 0 0 0 0 0 432 0 0 -342 138 0 0 -245 0 0 0 0 17 0 0 0
-1211 1204 -330 -477 320 0 -612 0 730 282 564 544 0 0 0 0 0 0 240 -805 0 0 0 808 0 0 0 0 0 0 0 0 0 0 440 0 0 -351 0 0 90 0 0 210 0 0 0 0 0 0
-1218 1211 -332 -480 322 0 -616 -906 0 284 0 548 0 -540 125 0 0 0 0 -812 0 816 -936 0 0 0 258 420 648 0 290 0 0 0 448 0 0 0 0 0 0 -252 0 0 0 0 0 30 0 0
-1225 0 0 -483 324 0 -620 -912 735 286 568 552 0 -544 0 0 -791 0 242 -819 0 824 0 0 0 0 261 0 0 0 295 -488 -432 0 0 -165 0 -360 0 39 0 0 0 0 0 0 0 0 0 0
-1232 1218 -334 -486 326 0 -624 -918 740 288 572 556 0 0 126 720 0 0 0 0 -306 832 -945 816 0 -696 264 425 0 0 0 0 -438 0 456 0 0 0 0 40 93 0 0 0 0 0 0 33 0 0
-1239 1225 -336 -489 328 0 -628 -924 745 290 576 0 0 0 0 0 0 0 0 -826 -309 840 0 824 0 -704 0 0 656 0 0 0 0 0 464 0 0 0 0 0 0 0 333 0 0 0 0 0 0 0
-1246 1232 -338 -492 330 0 -632 -930 750 292 580 560 0 -548 127 726 0 0 244 0 0 848 -954 0 0 -712 0 430 0 0 300 0 -444 0 0 0 0 0 0 0 0 0 0 0 0 96 0 0 42 0
-1253 1239 -340 -495 332 0 -636 -936 755 294 584 564 0 -552 0 732 0 0 246 0 -312 856 -963 832 0 0 267 0 0 0 305 0 0 -300 0 -168 0 -369 141 0 0 -259 0 0 0 0 0 0 0 0
-1260 1246 -342 -498 334 0 -640 -942 760 0 588 568 0 0 128 0 -798 0 248 -833 -315 864 -972 0 0 -720 0 0 664 0 0 -496 0 0 0 0 0 0 0 0 0 0 342 0 0 0 0 0 0 0
-1267 1253 -344 -501 336 0 -644 -948 765 296 592 572 0 -556 0 738 -805 0 250 0 -318 872 -981 0 0 -728 0 0 0 0 310 0 0 0 0 -171 0 0 0 0 0 0 0 0 0 102 0 0 0 0
-1274 1260 -346 -504 338 0 -648 -954 770 298 596 576 0 -560 129 744 -812 0 0 0 0 0 0 840 0 -736 270 0 0 0 315 -504 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
-1281 1267 -348 -507 340 0 0 -960 775 300 600 580 0 -564 130 750 -819 0 0 -840 -321 880 -990 848 0 -744 0 0 0 0 0 0 0 -305 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
-1288 1274 -350 -510 342 0 -652 -966 780 0 0 584 0 -568 131 756 0 0 0 -847 -324 0 -999 0 0 -752 0 0 672 0 0 0 -450 -310 0 0 0 0 0 0 0 0 0 0 -176 0 0 0 48 0
-1295 1281 -352 -513 344 0 0 -972 785 302 604 588 0 -572 132 762 0 0 252 -854 -327 888 0 856 0 0 273 0 0 0 320 -512 0 -315 0 -174 0 0 0 0 96 0 351 0 0 108 0 0 0 0
-1302 1288 -354 -516 0 0 -656 -978 790 304 0 592 0 -576 133 768 0 0 254 0 -330 896 0 0 0 -760 0 0 0 0 0 0 0 0 472 -177 0 0 0 41 0 0 0 0 0 0 0 0 0 0
-1309 1295 -356 -519 346 0 -660 -984 795 306 0 0 0 -580 0 0 -826 0 0 0 -333 904 -1008 0 0 0 276 435 0 0 0 0 0 0 0 0 378 -378 0 0 0 0 0 0 0 114 0 0 0 0
-1316 1302 -358 -522 348 0 -664 -990 800 308 0 596 0 0 134 774 0 0 0 0 -336 912 0 864 0 0 279 0 680 0 325 -520 0 0 480 0 0 0 144 0 0 0 0 0 0 0 0 0 0 0
-1323 1309 -360 -525 350 0 0 -996 805 310 608 600 0 -584 0 780 -833 0 256 -861 0 920 0 0 0 -768 0 440 688 0 0 0 0 0 488 0 385 -387 0 0 0 -266 360 0 0 0 0 0 0 0
-1330 1316 -362 -528 352 0 -668 -1002 810 312 612 0 0 -588 135 786 0 0 0 0 -339 928 0 872 0 -776 0 0 696 0 0 0 -456 -320 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 18
-1337 1323 -364 0 354 0 -672 0 815 314 616 604 0 -592 136 792 -840 0 0 -868 0 936 -1017 880 0 -784 0 0 0 0 330 -528 -462 0 496 0 0 0 0 0 0 0 0 0 -184 0 0 0 0 0
-1344 1330 -366 -531 356 0 -676 -1008 820 316 620 608 0 -596 137 798 -847 0 0 0 0 944 -1026 0 0 0 282 445 704 0 0 0 0 0 504 -180 0 0 0 0 0 -273 0 0 0 0 0 0 0 0
-1351 0 -368 -534 358 0 -680 -1014 825 318 624 612 0 -600 0 804 0 0 258 -875 0 952 0 888 0 -792 0 0 0 0 0 0 -468 0 512 -183 0 0 0 0 0 0 0 0 0 0 0 0 0 0
-1358 1337 -370 -537 360 0 -684 -1020 830 320 0 616 0 -604 0 810 0 0 260 0 -342 960 -1035 896 0 0 0 0 0 0 0 -536 0 0 0 0 0 0 147 42 0 0 0 0 0 120 0 0 0 0
-1365 1344 -372 0 362 0 -688 -1026 835 322 628 0 0 0 138 0 -854 0 262 -882 0 0 0 0 0 0 0 0 712 0 335 -544 -474 0 0 0 0 0 0 0 99 -280 0 0 0 0 0 0 0 0
-1372 1351 -374 -540 364 0 -692 -1032 0 324 632 620 0 -608 139 816 0 0 264 -889 -345 968 0 0 0 0 285 0 720 0 340 0 -480 0 0 0 392 0 150 0 0 0 0 0 0 0 0 0 54 0
-1379 1358 -376 -543 366 0 -696 -1038 840 326 0 0 0 -612 140 0 -861 0 0 -896 0 0 -1044 904 0 0 0 0 0 0 0 -552 -486 -325 0 0 0 -396 0 0 0 0 0 0 -192 0 0 0 0 0
-1386 1365 -378 -546 368 0 -700 -1044 845 0 0 624 0 0 141 822 -868 0 266 -903 0 0 0 0 0 0 0 450 0 0 0 -560 0 0 0 0 399 0 0 43 0 0 0 0 -200 0 0 0 0 0
-1393 1372 -380 -549 370 0 -704 -1050 850 328 0 628 0 -616 142 828 -875 0 0 -910 -348 0 0 0 0 0 0 455 728 0 0 0 -492 0 520 0 406 0 153 0 0 0 0 0 0 0 0 0 0 0
-1400 1379 -382 -552 372 0 -708 -1056 855 330 636 0 0 -620 143 834 -882 0 268 -917 0 976 0 912 0 -800 288 0 736 0 0 -568 0 0 0 0 0 0 0 0 0 0 0 0 0 126 0 0 0 0
-1407 1386 -384 -555 0 0 -712 -1062 860 0 640 632 0 -624 144 840 0 0 0 -924 -351 984 -1053 0 0 -808 291 0 744 0 0 0 -498 -330 0 0 0 0 0 0 0 0 369 217 0 0 0 36 0 0
-1414 1393 -386 -558 374 0 -716 -1068 865 332 644 636 0 -628 0 0 0 0 0 -931 -354 992 0 0 0 0 0 460 0 0 345 -576 0 0 528 0 413 0 0 0 102 0 0 0 0 132 0 0 0 0
-1421 1400 -388 -561 376 0 -720 0 870 334 648 0 0 -632 145 0 -889 0 0 -938 -357 1000 0 920 0 0 0 465 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 24
-1428 1407 -390 -564 378 0 -724 -1074 0 336 652 640 0 0 146 846 -896 0 270 -945 -360 1008 0 0 0 0 0 470 0 0 350 0 -504 -335 0 0 0 0 0 0 0 0 378 0 0 0 0 0 0 0
-1435 1414 -392 -567 380 0 -728 0 875 338 656 644 0 -636 147 852 -903 0 0 -952 -363 0 -1062 928 0 -816 294 0 0 0 0 0 0 0 0 -186 0 -405 156 0 0 0 0 0 0 0 0 0 0 0
-1442 1421 -394 -570 382 0 -732 -1080 880 340 660 648 0 -640 0 858 -910 0 0 -959 0 1016 0 936 0 0 0 0 0 0 0 0 -510 0 536 -189 0 0 159 0 0 0 0 0 0 138 0 0 0 0
-1449 1428 -396 -573 384 0 -736 0 885 342 664 652 0 0 148 864 -917 0 0 0 -366 1024 -1071 944 0 0 297 0 752 0 355 0 0 -340 0 0 0 -414 162 0 0 0 0 0 0 0 18 0 0 0
-1456 1435 -398 -576 386 0 0 -1086 890 0 668 0 0 -644 149 870 0 0 272 -966 -369 1032 -1080 0 0 0 0 475 760 0 0 0 0 -345 544 -192 420 0 0 0 0 0 0 0 0 0 0 0 0 0
-1463 1442 -400 -579 388 0 -740 -1092 895 344 672 656 0 -648 0 876 -924 0 274 0 -372 1040 0 0 0 0 300 480 0 0 0 -584 0 0 0 0 0 0 0 0 105 0 0 0 0 0 0 0 0 0
-1470 1449 -402 -582 390 0 -744 -1098 900 346 676 0 0 -652 150 0 -931 0 276 -973 0 0 0 0 0 -824 0 0 768 0 0 0 0 0 0 0 0 0 0 0 0 -287 0 0 0 0 0 0 0 0
-1477 1456 -404 -585 392 0 -748 0 905 0 680 660 0 -656 151 882 0 0 278 0 -375 1048 0 0 0 -832 0 0 776 0 0 -592 0 0 0 0 0 0 0 0 0 0 0 0 -208 0 0 0 0 0
-1484 1463 -406 -588 394 0 -752 -1104 910 348 684 664 0 -660 152 0 0 0 280 0 -378 1056 -1089 0 0 0 0 0 0 0 360 -600 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
-1491 1470 -408 -591 396 0 -756 -1110 915 350 688 668 0 0 0 888 -938 0 0 0 0 1064 0 0 0 -840 303 0 0 0 0 0 0 -350 0 -195 0 -423 0 0 108 0 0 0 0 0 19 0 0 0
-1498 1477 -410 -594 398 0 -760 -1116 920 352 692 672 0 -664 0 0 -945 0 0 0 -381 1072 0 0 0 -848 306 485 784 0 365 -608 -516 0 0 -198 0 -432 0 0 0 0 387 0 0 0 0 0 60 0
-1505 1484 -412 -597 400 0 -764 -1122 925 354 696 0 0 -668 153 894 0 0 0 -980 0 1080 0 0 0 -856 309 0 0 0 0 -616 0 -355 0 -201 427 0 0 0 0 0 0 0 0 0 0 0 0 0
-1512 1491 -414 -600 402 0 -768 -1128 930 356 700 0 0 0 0 900 -952 0 282 0 0 1088 -1098 0 0 -864 0 490 0 0 0 -624 0 0 552 -204 434 0 165 44 0 0 0 224 0 144 0 0 0 0
-1519 1498 -416 -603 404 0 -772 -1134 935 358 0 676 0 -672 154 906 -959 0 0 0 -384 0 0 952 0 0 0 495 0 0 0 -632 0 0 0 0 0 0 0 45 0 0 0 0 0 0 0 0 0 0
-1526 1505 -418 -606 406 0 -776 -1140 940 360 704 0 0 -676 155 912 0 0 0 0 -387 0 0 0 0 -872 0 0 0 0 370 0 0 -360 560 -207 0 0 0 0 0 -294 0 0 0 0 0 0 0 0
-1533 1512 -420 -609 0 0 -780 -1146 0 362 708 680 0 -680 156 918 -966 0 284 -987 -390 0 0 0 0 -880 0 500 0 0 375 -640 0 0 568 0 0 0 168 0 0 -301 0 0 0 0 0 39 0 0
-1540 1519 -422 -612 408 0 0 -1152 945 0 712 684 0 -684 157 924 -973 0 286 -994 -393 1096 -1107 0 0 -888 0 0 792 0 0 -648 0 0 0 0 441 0 0 0 0 0 0 0 0 0 20 0 0 0
-1547 1526 -424 -615 410 0 0 0 950 364 716 0 0 -688 0 930 -980 0 288 -1001 0 0 -1116 0 0 -896 312 505 0 0 380 0 -522 -365 0 0 448 0 0 0 0 0 0 0 0 0 0 0 0 0
-1554 1533 -426 -618 412 0 0 -1158 955 366 0 0 0 0 0 936 -987 0 0 -1008 -396 1104 -1125 0 0 -904 0 510 0 0 385 0 -528 -370 576 -210 455 -441 0 0 0 0 0 0 0 0 0 0 0 0
-1561 1540 -428 -621 414 0 -784 -1164 960 368 720 688 0 0 158 942 -994 0 290 0 0 1112 0 0 0 0 0 515 0 0 390 -656 0 0 0 0 0 -450 0 0 0 0 0 0 0 150 0 0 0 0
-1568 1547 -430 -624 416 0 0 -1170 965 370 724 692 0 -692 159 0 0 0 292 -1015 -399 0 0 0 0 -912 0 520 0 0 395 0 -534 0 584 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
-1575 1554 -432 -627 418 0 0 -1176 970 372 0 696 0 -696 0 948 -1001 0 294 -1022 0 0 -1134 960 0 0 0 0 0 0 400 0 0 0 0 -213 0 0 0 46 111 0 0 0 0 0 0 0 0 0
-1582 0 -434 -630 420 0 -788 -1182 975 374 728 700 0 -700 160 954 -1008 0 0 0 -402 0 -1143 968 0 -920 315 525 800 0 405 0 -540 0 0 -216 0 0 0 0 0 -308 0 0 0 0 0 0 0 0
-1589 1561 -436 -633 422 0 -792 -1188 980 0 732 0 0 -704 161 960 -1015 0 296 0 -405 1120 0 976 0 0 0 530 808 0 0 -664 0 0 592 0 0 -459 0 0 0 0 0 0 0 0 0 0 0 0
-1596 1568 -438 -636 424 0 -796 -1194 985 0 736 704 0 -708 162 0 -1022 0 0 0 0 0 0 984 0 -928 318 0 816 0 0 -672 0 0 600 0 462 0 0 0 0 0 0 0 0 0 0 0 0 0
-1603 1575 -440 -639 426 0 -800 -1200 990 0 0 0 0 0 163 966 0 0 298 0 0 0 -1152 992 0 -936 0 535 824 0 0 0 0 -375 0 0 469 0 0 47 0 0 0 0 0 156 0 0 0 0
-1610 1582 0 -642 428 0 -804 -1206 995 0 740 0 0 -712 164 972 -1029 0 0 0 0 1128 0 1000 0 0 321 540 0 0 0 -680 0 0 0 -219 476 0 0 0 0 -315 0 0 -216 0 0 42 0 0
-1617 1589 -442 -645 0 0 -808 -1212 1000 376 744 0 0 -716 165 978 -1036 0 300 0 0 1136 0 0 0 -944 324 0 832 0 410 -688 -546 0 0 -222 0 0 0 0 0 -322 0 231 0 162 0 0 0 0
-1624 1596 -444 0 430 0 -812 0 1005 378 0 708 0 0 0 0 0 0 0 0 -408 1144 0 1008 0 0 0 0 840 0 0 0 0 0 608 0 0 -468 0 0 0 0 396 0 0 0 0 0 0 0
-1631 1603 0 -648 432 0 -816 -1218 0 0 748 712 0 -720 0 984 0 0 0 0 -411 1152 -1161 0 0 -952 327 0 0 0 415 0 0 0 0 -225 0 0 0 0 114 0 0 0 0 0 0 0 66 0
-1638 1610 0 -651 434 0 -820 -1224 0 380 752 716 0 -724 0 990 0 0 0 -1029 -414 0 -1170 0 0 0 330 545 0 0 0 0 0 0 616 0 0 0 171 0 0 0 405 0 0 0 0 45 0 0
-1645 1617 -446 -654 436 0 -824 -1230 1010 0 756 720 0 -728 0 996 -1043 0 0 0 -417 1160 -1179 1016 0 -960 333 0 848 0 0 0 -552 0 0 0 0 -477 0 0 0 0 0 0 0 0 0 0 0 0
-1652 1624 -448 -657 438 0 -828 -1236 1015 382 760 724 0 -732 0 0 -1050 0 302 -1036 -420 1168 0 0 0 -968 0 0 856 0 0 -696 -558 0 624 0 0 0 0 48 117 0 0 0 0 0 0 0 0 0
-1659 1631 -450 -660 440 0 -832 -1242 0 384 764 0 0 -736 166 1002 0 0 304 -1043 0 1176 0 0 0 -976 336 0 0 0 420 -704 -564 -380 632 0 483 0 0 0 0 0 0 0 0 0 0 48 72 0
-1666 1638 -452 -663 442 0 0 -1248 1020 386 768 0 0 0 167 1008 -1057 0 306 -1050 -423 1184 -1188 1024 0 -984 0 0 0 0 425 0 0 -385 0 -228 0 0 0 0 120 -329 0 0 0 0 0 0 0 0
-1673 1645 -454 -666 444 0 -836 -1254 1025 0 772 728 0 -740 168 1014 -1064 0 308 0 0 1192 -1197 0 0 -992 339 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
-1680 1652 -456 -669 446 0 -840 0 1030 388 776 732 0 0 0 1020 0 0 0 -1057 0 0 -1206 1032 0 0 0 0 0 0 430 -712 -570 0 640 -231 0 -486 0 0 0 0 0 0 0 0 0 0 0 0
-1687 1659 -458 -672 448 0 -844 -1260 1035 0 780 736 0 -744 169 0 -1071 0 310 0 -426 0 -1215 1040 0 0 342 550 864 0 0 0 -576 -390 0 -234 0 0 0 0 0 -336 0 0 0 0 0 0 0 0
-1694 1666 -460 -675 450 0 -848 -1266 1040 0 784 0 0 -748 0 0 -1078 0 312 -1064 -429 1200 0 1048 0 0 345 555 0 0 435 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
-1701 1673 -462 -678 452 0 -852 -1272 1045 390 788 740 0 -752 170 1026 -1085 0 314 -1071 -432 0 -1224 0 0 -1000 0 0 0 0 440 -720 0 0 648 -237 490 0 174 0 0 0 414 238 0 0 0 0 0 0
-1708 1680 -464 0 454 0 -856 -1278 1050 392 792 744 0 -756 171 1032 0 0 0 -1078 0 0 -1233 1056 0 -1008 348 560 0 0 0 -728 0 -395 0 0 0 -495 0 49 0 0 0 0 -224 0 0 0 0 0
-1715 1687 -466 -681 0 0 -860 -1284 0 394 796 748 0 -760 172 0 0 0 316 -1085 0 0 0 1064 0 0 351 0 872 0 0 0 0 0 0 0 0 0 0 0 123 0 0 245 0 0 0 0 0 0
-1722 1694 -468 -684 456 0 -864 -1290 1055 396 800 752 0 -764 0 1038 -1092 0 318 -1092 0 0 0 0 0 -1016 354 565 0 0 0 0 0 -400 0 -240 0 0 0 0 0 -343 0 252 -232 0 0 0 0 0
