1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100
-248 -434 183 549 59 420 295 -342 55 -385 495 -102 -392 -275 -371 0 -371 -350 0 -384 94 -49 47 0 0 -344 0 0 49 -98 0 220 0 45 164 259 0 0 0 0 195 0 0 0 0 -170 0 0 297 152 0 0 0 0 0 0 -112 108 52 0 -216 -20 0 0 0 28 0 0 0 198 0 0 0 0 0 0 0 0 0 -96 0 -72 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
-252 -441 186 558 60 427 300 -348 56 -392 504 -104 -399 -280 -378 0 -378 -357 0 -392 96 0 48 0 282 0 0 0 50 -100 0 225 387 46 168 266 168 -312 315 0 0 198 0 0 0 -175 0 279 306 0 0 0 -104 0 0 0 0 0 54 0 -225 0 0 0 0 29 0 0 0 0 0 0 0 0 0 0 0 0 0 -104 0 -81 0 0 0 0 0 0 0 21 0 0 0 0 0 0 0 0 0 0
-256 -448 189 567 61 0 305 -354 57 0 513 0 -406 0 -385 56 -385 -364 0 -400 98 -50 49 0 288 -352 0 0 51 0 0 230 396 47 172 273 0 0 322 0 0 204 0 288 0 -180 0 0 0 156 144 -128 -108 0 0 0 -116 111 0 0 -234 0 0 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -44 -112 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
-260 -455 192 576 62 434 310 -360 58 -399 522 -106 -413 -285 -392 57 -392 -371 0 0 100 -51 50 0 294 0 0 220 52 -102 0 235 405 48 176 0 172 -320 329 0 200 0 0 297 32 0 0 0 0 160 0 0 0 150 0 24 -120 0 0 0 -243 0 0 0 0 0 0 42 72 207 0 0 -64 0 0 0 0 0 0 0 0 0 0 -48 0 0 81 0 0 0 0 0 0 0 0 0 0 0 0 0
-264 -462 195 585 63 441 315 -366 59 -406 531 -108 -420 -290 -399 58 -399 -378 0 -408 102 -52 0 0 300 -360 0 225 53 -104 0 240 414 0 180 280 176 -328 0 0 205 210 0 306 33 -185 0 288 0 164 0 0 -112 155 0 0 -124 114 56 0 -252 -21 0 0 23 30 0 45 0 0 0 0 0 0 0 0 0 64 0 0 0 0 0 0 40 -25 0 0 0 0 0 0 0 15 0 0 0 0 0 0
-268 -469 198 594 64 448 320 0 60 -413 540 0 -427 -295 -406 59 0 -385 0 -416 104 -53 51 0 306 -368 0 0 54 0 0 245 0 49 0 287 0 0 336 0 0 216 0 315 34 -190 0 297 315 168 0 -132 0 0 0 0 0 0 58 0 0 -22 0 26 24 31 -168 0 75 0 0 0 0 -70 0 0 0 0 -48 0 0 0 0 0 45 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
-272 -476 201 603 65 455 325 -372 61 0 549 -110 -434 -300 0 60 0 -392 0 -424 106 -54 0 0 0 -376 0 230 55 -106 0 0 0 0 0 294 0 0 343 0 0 222 0 324 35 -195 0 306 324 172 0 -136 -116 0 0 0 0 0 0 0 -261 0 0 27 0 0 -176 48 0 0 0 0 0 -75 0 0 0 0 0 0 0 -90 -104 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
-276 -483 204 612 66 462 330 -378 62 -420 558 -112 -441 -305 0 61 -406 -399 0 -432 108 -55 0 0 312 -384 0 235 56 0 0 0 423 0 184 0 0 -336 0 0 0 228 0 333 36 -200 0 0 333 176 150 -140 -120 160 0 25 -128 0 0 0 -270 -23 0 0 0 0 0 0 0 0 0 20 -68 -80 0 0 0 0 0 -120 0 0 -112 0 50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
-280 -490 207 621 67 469 335 -384 63 -427 567 0 -448 -310 -413 62 0 -406 0 -440 110 -56 0 0 318 -392 0 240 57 0 0 0 432 50 188 0 0 -344 350 0 0 0 0 0 0 -205 0 0 0 0 156 0 0 0 0 26 -132 0 0 0 -279 0 0 28 0 0 -184 0 0 0 0 21 0 0 0 0 0 0 0 0 135 -99 0 -52 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
-284 -497 210 630 68 476 340 -390 64 0 0 0 -455 -315 -420 63 -413 -413 0 -448 112 -57 52 0 324 -400 0 245 0 -108 0 250 441 0 192 301 180 -352 357 0 0 234 0 0 0 0 0 315 342 180 162 0 0 0 0 0 -136 0 0 0 -288 0 0 0 0 0 -192 51 0 0 0 22 -72 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0
-288 -504 213 639 69 483 0 -396 65 0 576 -114 -462 -320 -427 0 -420 0 0 -456 114 -58 53 0 330 -408 0 250 58 -110 0 255 450 51 0 308 184 -360 364 0 0 240 0 342 37 0 0 0 351 184 0 0 -124 0 0 27 0 117 0 0 -297 0 0 0 25 0 0 0 0 216 0 0 -76 0 0 0 0 0 0 0 144 0 -120 0 0 0 0 0 0 24 0 0 0 0 0 0 0 0 0 0
-292 -511 216 648 70 490 345 -402 66 -434 585 -116 -469 -325 -434 0 -427 -420 0 -464 116 -59 0 0 336 -416 0 255 59 -112 0 260 0 0 196 0 0 0 371 0 210 0 0 0 38 0 0 0 360 0 0 0 0 165 0 0 0 0 60 0 0 0 0 29 26 0 0 0 0 0 0 23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -24 0 0 0 0 0 0 15 0 0 0 0 0
-296 -518 219 657 71 497 350 -408 67 -441 594 -118 -476 -330 -441 64 -434 -427 0 -472 0 -60 0 0 342 0 0 260 60 -114 0 265 459 0 0 315 0 -368 378 0 215 246 0 351 39 -210 0 0 0 0 0 -144 -128 0 0 0 -140 0 62 0 0 0 0 0 0 32 -200 54 0 0 0 24 -80 0 0 0 0 0 0 0 0 -108 0 0 0 -30 0 0 0 0 0 0 0 0 0 0 0 0 0 5
-300 -525 222 666 0 504 355 -414 68 -448 603 -120 -483 -335 -448 65 -441 -434 0 -480 118 -61 54 0 0 -424 0 265 61 -116 0 270 468 0 200 322 0 -376 385 0 220 252 0 360 40 0 0 0 369 188 0 -148 0 0 0 0 0 120 0 0 -306 0 0 0 27 33 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 18 18 0 0 0 0 0
-304 -532 225 675 72 511 360 -420 69 -455 612 -122 -490 -340 -455 66 -448 -441 0 -488 0 -62 55 0 0 -432 0 270 62 -118 0 275 0 52 204 329 188 0 392 0 225 0 0 0 41 -215 0 324 0 192 168 -152 -132 170 0 28 0 123 0 0 0 0 0 0 28 0 0 57 0 0 0 25 0 -85 0 0 0 0 -52 0 0 0 0 0 0 0 0 0 48 0 0 0 0 0 21 0 0 3 0 0
-308 -539 228 684 73 518 365 -426 70 -462 621 -124 -497 0 -462 67 -455 -448 0 -496 120 -63 56 0 348 -440 0 275 63 0 0 0 0 53 0 0 192 0 399 0 0 258 0 369 0 0 0 0 378 196 174 -156 0 0 0 29 0 0 0 0 0 -24 0 0 29 34 0 0 0 225 0 0 -84 0 0 0 0 68 0 0 0 0 0 0 0 -35 0 0 0 0 0 -20 0 21 0 0 0 1 0 0
-312 -546 231 693 74 525 370 -432 71 -469 630 -126 0 -345 -469 0 0 -455 0 -504 0 -64 0 0 354 -448 0 280 64 0 0 280 477 54 0 336 196 -384 406 0 0 0 0 0 42 0 0 0 387 200 180 0 0 175 0 30 0 0 0 0 0 0 0 30 30 35 0 60 0 234 0 26 0 0 0 0 0 0 0 0 0 0 0 -56 55 0 90 0 0 0 0 0 0 0 0 0 0 0 0 0
-316 -553 234 702 75 532 0 -438 72 -476 639 0 -504 -350 -476 68 -462 -462 0 -512 0 -65 57 0 360 -456 0 285 0 -120 0 0 486 55 208 343 200 -392 413 0 230 264 0 378 43 0 0 333 396 204 0 0 -136 180 0 0 0 0 64 0 -315 -25 0 0 0 0 0 63 0 0 0 0 0 0 0 0 0 72 0 0 0 0 0 0 0 0 0 0 56 27 0 -24 0 0 0 0 0 0 0 0
-320 -560 237 711 76 539 375 -444 73 -483 648 -128 -511 -355 -483 69 -469 -469 0 -520 122 -66 58 0 0 -464 0 290 65 -122 0 285 0 56 0 350 204 -400 420 0 235 270 0 0 44 -220 0 0 0 208 0 0 0 185 0 31 0 0 66 0 -324 -26 0 31 0 0 0 66 0 0 0 0 -88 0 0 0 0 0 0 0 0 0 -128 0 0 0 0 0 64 0 0 -28 0 0 0 0 0 0 0 0
-324 -567 240 720 77 546 380 -450 74 -490 657 -130 -518 -360 -490 70 0 -476 0 -528 124 -67 0 0 366 -472 0 295 66 -124 0 290 495 57 212 0 208 -408 427 0 240 0 0 387 45 -225 0 342 0 0 0 -160 -140 190 0 0 -144 0 0 0 0 -27 0 0 31 0 0 0 78 243 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -30 0 0 0 0 0 0 0 0 0 0 0 0
-328 -574 243 729 78 0 385 -456 75 -497 666 -132 -525 0 0 0 -476 0 0 0 126 -68 59 0 372 -480 0 300 67 -126 0 0 0 58 216 357 212 0 0 0 245 276 0 0 46 -230 0 351 0 0 0 0 0 0 0 0 -148 126 68 0 0 0 0 0 0 36 -208 69 81 0 0 0 0 0 0 0 0 76 -56 0 0 -117 -136 -60 0 0 99 0 0 0 0 0 0 0 0 0 0 0 0 0
-332 -581 246 738 0 553 390 -462 76 -504 675 -134 -532 -365 -497 71 0 -483 0 -536 0 -69 60 0 0 -488 0 305 0 -128 0 0 0 59 220 0 0 -416 434 0 0 282 0 396 47 0 0 360 0 0 186 -164 -144 0 0 32 0 129 70 0 0 -28 0 32 0 0 0 0 0 252 0 27 -92 0 0 0 0 0 0 0 0 -126 0 -64 0 -40 0 0 0 0 0 0 0 0 0 0 0 0 0 0
-336 -588 249 747 79 560 395 -468 77 -511 0 -136 -539 -370 -504 72 -483 -490 0 -544 128 0 61 0 378 -496 0 310 68 -130 0 295 504 60 224 364 0 -424 0 0 250 288 0 405 48 0 0 0 0 212 192 0 -148 0 0 33 0 0 0 0 0 0 0 0 0 0 0 0 84 261 0 0 0 0 0 0 0 0 0 -128 153 -135 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
-340 -595 252 756 80 567 400 -474 78 -518 684 -138 -546 -375 -511 73 -490 -497 0 -552 130 -70 62 0 384 0 0 315 69 -132 0 300 0 0 228 371 0 -432 441 0 255 0 0 414 0 -235 0 369 0 0 0 -168 0 0 0 0 0 0 0 0 -333 0 0 0 32 0 0 0 0 270 0 0 0 0 0 0 0 0 0 0 0 0 -144 0 0 0 108 0 0 0 0 0 0 0 0 0 0 0 0 0
-344 -602 255 765 0 574 405 -480 79 -525 693 -140 -553 -380 0 74 0 -504 0 -560 132 -71 63 0 390 -504 0 320 70 0 0 305 513 0 232 378 0 -440 0 0 0 294 0 423 49 -240 0 0 0 216 198 0 -152 195 0 34 0 0 0 0 0 0 0 33 0 37 0 0 87 0 0 0 0 0 0 0 0 0 0 0 162 0 0 0 0 0 0 0 0 30 0 0 0 0 0 0 0 0 0 0
-348 -609 258 774 81 0 410 -486 80 -532 702 -142 -560 -385 -518 0 0 -511 0 0 0 -72 64 0 396 -512 0 0 71 0 0 310 522 61 236 0 216 0 448 0 260 0 0 432 0 -245 0 378 405 220 204 -172 -156 0 0 35 0 132 72 0 0 -29 0 34 0 38 -216 72 0 0 0 28 0 0 0 0 0 0 -60 0 0 0 0 0 0 -45 0 0 0 0 0 0 0 0 0 0 0 0 0 0
-352 0 261 783 82 581 415 -492 81 -539 711 -144 -567 0 -525 0 -497 -518 0 -568 134 -73 0 0 402 -520 0 0 0 -134 0 315 531 0 0 0 220 -448 455 0 0 0 0 441 0 0 0 0 0 224 0 0 -160 0 0 36 0 0 74 0 -342 -30 0 0 0 0 0 0 0 279 0 0 0 0 0 0 0 0 -64 -136 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
-356 -616 264 792 83 588 420 -498 82 -546 720 -146 0 -390 -532 0 -504 -525 0 -576 136 -74 65 0 408 -528 0 325 0 -136 0 0 540 62 240 385 224 -456 462 0 265 300 0 450 50 0 0 387 0 228 0 0 0 200 0 0 0 135 76 0 0 0 0 35 0 0 0 75 0 0 0 0 0 0 0 0 0 0 -68 -144 171 0 -152 0 0 -50 0 0 0 0 0 0 0 0 0 0 0 0 0 0
-360 -623 267 801 84 595 425 -504 83 -553 729 -148 0 -395 -539 75 -511 -532 0 0 0 0 66 0 414 -536 0 330 72 0 0 0 549 63 0 392 228 -464 469 0 270 0 0 459 0 0 0 396 0 0 210 -176 -164 205 0 0 0 0 0 0 -351 -31 0 0 0 0 0 0 0 0 0 0 -96 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
-364 -630 270 810 85 602 430 -510 84 -560 0 -150 -574 -400 -546 76 -518 -539 0 0 138 0 67 0 420 -544 0 0 0 -138 0 320 558 64 244 0 232 -472 476 0 0 306 0 468 51 0 0 405 414 232 0 -180 -168 0 0 0 0 138 78 0 0 0 0 0 33 0 0 78 0 0 0 0 -100 0 0 0 0 0 0 0 0 0 0 0 0 -55 0 0 0 0 0 0 0 0 24 0 0 0 0 0
-368 -637 273 819 86 609 435 -516 85 -567 738 -152 -581 -405 -553 77 -525 -546 0 -584 140 -75 68 0 426 0 0 335 73 -140 0 325 567 65 248 0 236 0 483 0 275 0 0 477 52 -250 0 0 423 236 0 0 0 210 0 0 -152 141 80 0 0 -32 0 0 34 39 0 0 90 0 0 0 0 0 0 0 0 0 0 -152 0 0 0 -68 60 0 0 0 72 0 0 0 0 0 0 0 12 0 0 0
-372 -644 276 828 87 616 440 -522 0 -574 747 -154 -588 -410 -560 78 -532 -553 0 -592 0 -76 69 0 0 -552 0 340 74 -142 0 330 576 66 252 399 240 0 490 0 0 0 0 0 53 0 0 0 0 240 0 -184 0 0 0 37 0 0 0 0 0 -33 0 0 0 0 -224 0 93 0 0 0 0 0 0 0 0 0 -72 0 0 0 0 0 65 0 117 0 0 0 0 -32 0 0 0 0 0 0 0 0
-376 -651 279 837 88 623 445 -528 86 -581 756 -156 -595 -415 -567 79 0 -560 0 0 142 0 70 0 432 -560 0 345 75 0 0 335 0 67 256 0 0 -480 0 0 280 312 0 0 0 -255 0 0 0 244 0 0 -172 0 0 0 0 144 0 0 -360 -34 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -160 0 0 0 0 0 0 33 0 0 0 0 27 0 0 0 0 0
-380 -658 282 846 89 630 450 -534 87 -588 765 -158 -602 -420 -574 80 -539 -567 0 -600 144 -77 71 0 438 -568 0 350 76 -144 0 0 0 68 260 0 244 0 0 0 0 318 0 486 0 0 0 414 0 0 0 -188 0 215 0 0 -156 0 0 0 0 0 0 0 35 40 -232 0 0 0 0 0 0 0 0 0 0 0 0 -160 180 0 0 0 70 0 0 0 80 0 0 0 0 0 0 0 0 0 0 0
-384 -665 285 855 90 0 455 -540 88 -595 0 -160 -609 0 -581 0 -546 -574 0 -608 0 -78 72 0 444 -576 0 0 0 -146 0 340 585 0 0 406 248 -488 497 0 0 0 0 495 54 -260 0 423 432 0 0 0 0 0 0 38 -160 0 0 0 -369 -35 0 0 0 0 0 0 0 0 0 0 -104 0 0 0 0 0 0 0 189 0 0 0 75 0 126 0 0 0 0 0 0 0 0 0 0 0 0 0
-388 -672 288 864 91 637 460 -546 89 -602 0 -162 -616 -425 -588 81 -553 0 0 -616 146 0 73 0 450 0 0 355 77 -148 0 345 594 69 264 0 252 0 0 0 285 0 0 504 0 -265 0 0 441 0 0 -192 -176 220 0 0 0 0 0 0 -378 0 0 0 0 0 -240 81 0 0 0 0 0 0 0 0 0 80 -76 -168 0 0 0 0 80 -60 0 0 0 0 0 0 0 24 0 4 0 0 0 0
-392 -679 291 873 92 644 465 -552 90 -609 774 -164 0 0 -595 82 -560 -581 0 0 0 -79 74 0 456 -584 0 360 78 -150 0 0 603 70 0 0 256 0 0 0 0 324 0 513 55 0 0 0 0 248 0 0 0 0 0 0 0 0 0 0 0 -36 0 0 0 0 0 0 0 0 0 29 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
-396 -686 294 882 93 651 470 -558 91 -616 783 -166 -623 -430 -602 83 -567 -588 0 -624 148 -80 75 0 462 -592 0 0 79 -152 0 350 612 0 0 0 260 0 0 0 0 0 0 0 0 -270 0 432 450 252 0 -196 -180 0 0 0 0 0 0 0 0 0 0 0 0 0 0 84 0 0 0 0 0 0 0 0 0 0 -80 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
-400 -693 297 891 94 658 475 -564 92 -623 792 -168 0 0 -609 84 -574 -595 0 -632 0 0 76 0 468 -600 0 0 80 -154 0 0 621 71 0 413 264 0 0 0 290 0 0 522 0 0 0 441 0 0 216 -200 -184 0 0 0 0 0 0 0 -387 0 0 0 36 0 0 87 0 288 0 0 0 -90 0 0 0 0 -84 -176 0 0 0 0 0 0 0 0 0 0 0 -36 0 0 0 0 0 0 0 0
-404 -700 300 900 95 665 480 -570 93 -630 801 -170 -630 -435 -616 0 -581 -602 0 -640 150 0 77 0 474 -608 0 365 81 0 0 355 630 0 0 0 268 0 0 0 295 330 0 0 0 0 0 0 459 0 0 0 -188 0 0 0 -164 0 0 0 0 -37 0 0 0 0 0 90 96 0 0 0 0 0 0 0 0 0 -88 -184 0 -144 0 0 0 0 0 0 0 0 0 0 0 27 0 0 0 0 0 0
-408 -707 303 909 96 672 485 -576 94 -637 810 -172 -637 0 -623 85 -588 -609 0 -648 152 -81 0 0 480 -616 0 370 82 0 0 0 0 72 268 0 0 -496 504 0 300 336 0 0 0 -275 0 0 0 256 0 -204 0 225 0 0 0 0 82 0 -396 0 0 0 0 0 0 93 0 0 0 0 -108 0 0 0 0 84 0 0 0 0 0 -72 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
-412 -714 306 918 97 679 490 -582 95 -644 0 -174 -644 -440 -630 0 -595 -616 0 -656 154 -82 0 0 486 -624 0 375 0 0 0 0 639 73 0 0 0 0 0 0 305 342 0 531 56 0 0 0 468 0 0 0 -192 230 0 0 0 147 84 0 -405 0 0 0 0 0 0 0 99 0 0 30 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
-416 -721 309 927 98 686 495 -588 96 -651 819 -176 -651 -445 -637 0 -602 -623 0 -664 156 -83 78 0 492 0 0 0 83 -156 0 360 648 74 0 420 272 0 511 0 0 0 0 540 57 -280 0 0 477 260 0 0 0 235 0 0 0 0 86 0 -414 -38 0 0 37 41 0 0 102 0 0 0 0 0 0 0 0 0 -92 0 0 0 -168 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0
-420 -728 312 936 99 693 500 -594 97 -658 828 -178 -658 -450 0 86 -609 -630 0 -672 158 -84 0 0 498 -632 0 380 84 -158 0 365 0 75 272 427 276 0 518 0 0 348 0 0 0 -285 0 450 0 0 222 0 0 240 0 0 0 0 0 0 0 0 0 0 0 0 -248 0 0 297 0 0 -112 0 0 0 0 0 -96 0 0 0 0 0 0 0 0 0 88 0 0 0 0 0 0 0 0 0 0 0
-424 -735 315 945 100 700 505 -600 98 -665 837 -180 -665 0 -644 87 -616 -637 0 -680 160 -85 79 0 504 -640 0 385 85 0 0 370 657 76 276 434 0 0 0 0 0 354 0 549 58 0 0 459 486 264 228 -208 -196 0 0 0 0 0 0 0 0 -39 0 36 0 42 -256 96 105 0 0 31 -116 0 0 0 0 88 0 0 0 -153 0 0 0 -65 0 0 0 0 0 0 0 0 0 0 0 0 0 0
-428 -742 318 954 101 707 510 -606 99 -672 846 -182 -672 -455 0 0 -623 0 0 0 162 0 0 0 0 -648 0 390 86 -160 0 375 666 77 280 441 0 0 0 0 0 360 0 558 59 -290 0 468 495 268 234 -212 -200 0 0 0 0 150 0 0 0 0 0 37 38 0 0 0 0 0 0 0 0 0 0 0 0 0 -100 0 0 0 -176 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0 0 0
-432 -749 321 963 102 714 515 0 100 -679 855 -184 -679 -460 -651 88 -630 -644 0 -688 0 0 0 0 0 -656 0 395 87 0 0 380 675 0 284 0 0 -504 525 0 0 0 0 567 60 0 0 477 0 0 240 -216 0 245 0 39 -168 153 0 0 0 0 0 38 39 43 -264 0 0 306 0 0 0 -95 0 0 0 92 0 0 0 0 -184 0 0 0 0 0 0 0 0 0 0 0 0 10 0 0 0 0
-436 -756 324 972 0 721 0 -612 101 -686 864 -186 -686 -465 -658 89 -637 0 0 -696 164 -86 0 0 510 -664 0 400 88 -162 0 385 684 78 0 0 280 -512 0 0 310 0 0 576 61 -295 0 486 504 272 0 0 -204 0 0 0 -172 0 88 0 0 0 0 0 40 0 0 99 0 0 0 0 0 -100 0 0 0 96 0 0 198 0 -192 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
-440 -763 327 0 103 728 520 -618 0 -693 873 -188 -693 0 -665 90 -644 0 0 0 166 -87 80 0 516 -672 0 405 89 -164 0 390 0 0 0 448 284 -520 532 0 0 0 0 585 62 0 0 495 513 276 246 0 -208 250 0 0 -176 156 0 0 -423 0 0 39 0 44 0 102 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 0 0 0 10
-444 -770 330 981 104 735 525 -624 102 -700 882 -190 -700 0 -672 91 -651 -651 0 -704 168 -88 81 0 522 0 0 410 90 0 0 395 0 79 0 455 0 0 539 0 315 366 0 594 0 0 0 504 0 280 252 -220 0 0 0 0 -180 0 90 0 -432 0 0 0 0 0 0 0 0 315 0 32 0 0 0 0 0 0 0 0 0 0 0 0 0 0 135 0 0 0 0 0 0 0 30 0 0 0 0 0
-448 -777 333 990 105 742 530 -630 103 -707 891 0 -707 -470 -679 92 -658 0 0 -712 170 -89 82 0 528 0 0 415 0 -166 0 0 693 0 0 0 288 0 546 0 320 372 0 0 0 0 0 513 0 284 0 0 0 0 0 0 0 159 0 0 0 -40 0 0 41 45 -272 105 0 0 0 0 0 0 0 0 0 0 0 0 207 0 -200 0 0 0 144 0 96 0 0 0 0 0 0 0 0 0 0 0
-452 -784 336 999 106 749 535 -636 104 -714 900 -192 0 -475 0 0 -665 -658 0 -720 172 -90 0 0 0 -680 0 420 91 -168 0 0 702 0 288 462 292 0 0 0 0 378 0 603 63 0 0 0 522 0 258 -224 0 255 0 0 0 162 0 0 -441 0 0 40 42 46 -280 108 108 0 0 33 0 0 0 0 0 0 0 0 0 0 -208 -76 0 0 0 0 0 36 0 0 0 0 0 14 0 0 0 0
-456 -791 339 1008 107 0 540 0 105 -721 909 -194 -714 -480 -686 93 -672 -665 0 -728 174 -91 0 0 0 -688 0 425 92 0 0 0 711 80 0 0 296 -528 553 0 0 0 0 612 64 0 0 0 0 0 264 -228 0 260 0 40 -184 0 0 0 -450 0 0 0 0 0 -288 111 0 324 0 0 -120 0 0 0 0 0 0 -192 0 0 0 0 0 0 0 0 104 0 0 0 0 0 0 0 0 0 0 0
-460 -798 342 1017 108 756 545 -642 106 -728 918 -196 -721 -485 -693 94 -679 -672 0 0 0 -92 0 0 534 0 0 0 93 0 0 400 0 81 0 469 300 0 560 0 325 384 0 0 0 -300 0 522 0 0 0 0 -212 265 0 0 0 0 0 0 0 -41 0 41 0 0 -296 0 0 333 0 34 0 0 0 0 0 100 0 0 0 0 -216 0 0 0 0 -36 0 0 0 0 0 0 0 16 0 0 0 0
-464 0 345 1026 109 763 550 -648 107 -735 927 -198 -728 -490 -700 95 -686 -679 0 -736 0 -93 83 0 540 -696 0 430 94 -170 0 0 720 82 292 0 0 -536 567 0 0 0 0 621 65 0 0 531 531 288 270 0 0 270 0 41 -188 0 0 0 0 -42 0 42 43 0 -304 114 0 0 0 35 0 -105 0 0 0 0 0 0 0 -162 0 0 0 -70 0 0 0 0 0 -40 0 0 0 0 0 0 0 0
-468 -805 348 1035 110 770 555 -654 108 -742 936 -200 0 0 -707 96 -693 -686 0 -744 176 -94 84 0 0 -704 0 435 95 0 0 405 0 83 296 476 304 -544 0 0 330 390 0 630 66 0 0 0 540 292 276 0 -216 0 0 42 0 0 92 0 0 0 0 43 0 47 -312 117 0 0 0 36 0 0 0 0 0 0 0 -200 0 -171 0 -80 0 0 0 -42 0 0 0 0 0 0 0 0 0 0 0 0
-472 -812 351 1044 111 777 560 -660 109 -749 945 -202 -735 -495 -714 97 0 -693 0 -752 178 -95 85 0 0 -712 0 440 96 0 0 410 729 0 300 0 0 -552 574 0 335 396 0 639 67 -305 0 0 0 0 0 0 0 275 0 0 0 165 0 0 0 0 0 0 0 0 0 0 0 342 0 0 -124 -110 0 0 0 104 0 0 216 0 -224 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
-476 -819 354 1053 112 784 565 -666 110 -756 954 -204 -742 -500 -721 98 0 -700 0 0 180 0 0 0 546 -720 0 445 0 -172 0 415 0 84 304 483 308 -560 0 0 0 0 0 0 0 -310 0 0 549 0 0 0 -220 0 0 0 0 0 94 0 -459 -43 0 44 44 0 0 0 0 0 0 0 -128 0 0 0 0 0 0 -208 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
-480 -826 357 1062 113 791 0 -672 111 0 963 -206 -749 -505 -728 99 -700 -707 0 -760 182 -96 86 0 552 -728 0 450 97 -174 0 420 738 0 308 490 312 0 581 0 0 402 0 648 68 0 0 0 0 0 0 0 0 280 0 0 -192 0 0 0 -468 -44 0 0 0 48 0 120 0 351 0 37 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 30 0 0 0 0 0 0
-484 -833 360 1071 114 798 570 -678 112 -763 972 -208 -756 -510 0 100 -707 -714 0 -768 184 -97 0 0 558 -736 0 455 98 -176 0 0 0 85 312 497 0 0 588 0 340 0 0 657 69 0 0 540 0 0 282 -232 0 0 0 0 -196 0 96 0 0 0 0 45 0 0 0 0 0 0 0 38 0 0 0 0 0 0 0 0 225 0 0 0 0 0 153 0 0 39 0 0 0 0 0 0 0 0 0 0
-488 -840 363 1080 115 805 575 -684 0 -770 981 -210 -763 -515 -735 0 -714 -721 0 0 186 -98 87 0 564 -744 0 460 99 -178 0 0 0 86 0 504 316 -568 595 0 0 0 0 0 70 -315 0 549 0 0 0 -236 0 0 0 0 -200 0 98 0 0 0 0 0 0 0 0 0 111 360 0 0 -132 0 0 0 0 108 0 -216 0 -180 0 0 0 0 0 0 0 42 0 0 0 33 0 0 0 0 0 0
-492 -847 366 1089 116 812 580 -690 0 0 990 0 -770 -520 -742 101 -721 -728 0 0 188 -99 88 0 570 0 0 465 100 -180 0 425 747 0 316 511 320 0 0 0 345 0 0 0 71 -320 0 558 558 0 0 0 0 0 0 0 -204 168 0 0 -477 0 0 46 0 0 -320 0 0 0 0 0 0 0 0 0 0 0 0 -224 234 0 0 0 0 0 0 0 0 0 0 0 0 0 0 18 0 0 0 0
-496 -854 369 1098 117 819 585 0 113 -777 999 -212 0 -525 0 102 0 -735 0 -776 190 -100 89 0 0 -752 0 470 101 0 0 0 0 0 0 518 0 0 0 0 350 0 0 0 72 0 0 567 0 0 0 -240 -224 285 0 0 0 0 100 0 0 -45 0 47 0 49 0 123 0 0 0 39 0 -115 0 0 0 112 0 0 0 0 -232 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
